date_time,location,datagrab_loc,temp_c,data_type
10/1/2024 16:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,14.48277,Provisional
10/1/2024 16:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,14.50045,Provisional
10/1/2024 16:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,15.11441,Provisional
10/1/2024 17:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,26.17203,Provisional
10/1/2024 17:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,14.52775,Provisional
10/1/2024 17:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,14.53095,Provisional
10/1/2024 17:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,15.11801,Provisional
10/1/2024 17:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,24.20148,Provisional
10/1/2024 17:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,14.5598,Provisional
10/1/2024 17:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,14.54802,Provisional
10/1/2024 17:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,15.10355,Provisional
10/1/2024 17:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,22.80066,Provisional
10/1/2024 17:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,14.58007,Provisional
10/1/2024 17:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,14.55747,Provisional
10/1/2024 17:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,15.07449,Provisional
10/1/2024 17:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,21.47098,Provisional
10/1/2024 17:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,14.58746,Provisional
10/1/2024 17:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,14.5444,Provisional
10/1/2024 17:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,15.01642,Provisional
10/1/2024 18:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,19.79062,Provisional
10/1/2024 18:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,14.58524,Provisional
10/1/2024 18:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,14.51025,Provisional
10/1/2024 18:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,14.94385,Provisional
10/1/2024 18:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,18.02939,Provisional
10/1/2024 18:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,14.56606,Provisional
10/1/2024 18:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,14.45393,Provisional
10/1/2024 18:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,14.85309,Provisional
10/1/2024 18:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,16.42291,Provisional
10/1/2024 18:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,14.52627,Provisional
10/1/2024 18:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,14.38744,Provisional
10/1/2024 18:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,14.75498,Provisional
10/1/2024 18:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,15.12286,Provisional
10/1/2024 18:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,14.46358,Provisional
10/1/2024 18:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,14.31581,Provisional
10/1/2024 18:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,14.63861,Provisional
10/1/2024 19:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,14.21762,Provisional
10/1/2024 19:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,14.39202,Provisional
10/1/2024 19:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,14.24379,Provisional
10/1/2024 19:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,14.51495,Provisional
10/1/2024 19:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,13.4678,Provisional
10/1/2024 19:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,14.31714,Provisional
10/1/2024 19:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,14.17685,Provisional
10/1/2024 19:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,14.38748,Provisional
10/1/2024 19:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,12.76718,Provisional
10/1/2024 19:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,14.24368,Provisional
10/1/2024 19:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,14.11425,Provisional
10/1/2024 19:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,14.27097,Provisional
10/1/2024 19:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,12.14618,Provisional
10/1/2024 19:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,14.16763,Provisional
10/1/2024 19:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,14.05017,Provisional
10/1/2024 19:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,14.15796,Provisional
10/1/2024 20:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,11.56445,Provisional
10/1/2024 20:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,14.09521,Provisional
10/1/2024 20:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.98206,Provisional
10/1/2024 20:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,14.04123,Provisional
10/1/2024 20:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,11.12027,Provisional
10/1/2024 20:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,14.02316,Provisional
10/1/2024 20:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.90919,Provisional
10/1/2024 20:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,13.92078,Provisional
10/1/2024 20:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,10.65991,Provisional
10/1/2024 20:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.95219,Provisional
10/1/2024 20:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.84066,Provisional
10/1/2024 20:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,13.79291,Provisional
10/1/2024 20:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,10.16046,Provisional
10/1/2024 20:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.87819,Provisional
10/1/2024 20:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.77392,Provisional
10/1/2024 20:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,13.67227,Provisional
10/1/2024 21:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,9.845673,Provisional
10/1/2024 21:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.80643,Provisional
10/1/2024 21:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.70279,Provisional
10/1/2024 21:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,13.54788,Provisional
10/1/2024 21:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,9.541748,Provisional
10/1/2024 21:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.73649,Provisional
10/1/2024 21:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.64879,Provisional
10/1/2024 21:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,13.43448,Provisional
10/1/2024 21:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,9.107788,Provisional
10/1/2024 21:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.66765,Provisional
10/1/2024 21:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.59622,Provisional
10/1/2024 21:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,13.31354,Provisional
10/1/2024 21:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,8.615479,Provisional
10/1/2024 21:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.60429,Provisional
10/1/2024 21:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.54328,Provisional
10/1/2024 21:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,13.21088,Provisional
10/1/2024 22:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,8.290253,Provisional
10/1/2024 22:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.54278,Provisional
10/1/2024 22:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.48994,Provisional
10/1/2024 22:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,13.11185,Provisional
10/1/2024 22:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,7.976044,Provisional
10/1/2024 22:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.48312,Provisional
10/1/2024 22:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.43335,Provisional
10/1/2024 22:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,13.00913,Provisional
10/1/2024 22:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,7.649781,Provisional
10/1/2024 22:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.42453,Provisional
10/1/2024 22:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.37888,Provisional
10/1/2024 22:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,12.91367,Provisional
10/1/2024 22:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,7.32666,Provisional
10/1/2024 22:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.36741,Provisional
10/1/2024 22:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.33209,Provisional
10/1/2024 22:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,12.81442,Provisional
10/1/2024 23:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,6.983734,Provisional
10/1/2024 23:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.3125,Provisional
10/1/2024 23:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.28125,Provisional
10/1/2024 23:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,12.7262,Provisional
10/1/2024 23:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,6.744476,Provisional
10/1/2024 23:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.2576,Provisional
10/1/2024 23:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.24944,Provisional
10/1/2024 23:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,12.62689,Provisional
10/1/2024 23:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,6.539612,Provisional
10/1/2024 23:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.21083,Provisional
10/1/2024 23:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.20665,Provisional
10/1/2024 23:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,12.52389,Provisional
10/1/2024 23:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,6.392639,Provisional
10/1/2024 23:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.16779,Provisional
10/1/2024 23:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.1675,Provisional
10/1/2024 23:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,12.43182,Provisional
10/2/2024 0:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,6.16803,Provisional
10/2/2024 0:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.12578,Provisional
10/2/2024 0:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.1093,Provisional
10/2/2024 0:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,12.35815,Provisional
10/2/2024 0:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,6.016907,Provisional
10/2/2024 0:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.08236,Provisional
10/2/2024 0:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.06062,Provisional
10/2/2024 0:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,12.27704,Provisional
10/2/2024 0:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,5.799622,Provisional
10/2/2024 0:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.03443,Provisional
10/2/2024 0:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.02071,Provisional
10/2/2024 0:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,12.20328,Provisional
10/2/2024 0:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,5.749146,Provisional
10/2/2024 0:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.98724,Provisional
10/2/2024 0:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.97637,Provisional
10/2/2024 0:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,12.12585,Provisional
10/2/2024 1:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,5.686981,Provisional
10/2/2024 1:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.94113,Provisional
10/2/2024 1:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.93279,Provisional
10/2/2024 1:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,12.04102,Provisional
10/2/2024 1:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,5.57425,Provisional
10/2/2024 1:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.89763,Provisional
10/2/2024 1:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.88734,Provisional
10/2/2024 1:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.96347,Provisional
10/2/2024 1:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,5.512085,Provisional
10/2/2024 1:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.85525,Provisional
10/2/2024 1:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.84116,Provisional
10/2/2024 1:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.88956,Provisional
10/2/2024 1:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,5.336975,Provisional
10/2/2024 1:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.80836,Provisional
10/2/2024 1:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.80047,Provisional
10/2/2024 1:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.823,Provisional
10/2/2024 2:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,5.266907,Provisional
10/2/2024 2:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.76223,Provisional
10/2/2024 2:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.75168,Provisional
10/2/2024 2:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.76761,Provisional
10/2/2024 2:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,5.173462,Provisional
10/2/2024 2:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.71908,Provisional
10/2/2024 2:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.71207,Provisional
10/2/2024 2:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.71951,Provisional
10/2/2024 2:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,4.912232,Provisional
10/2/2024 2:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.67402,Provisional
10/2/2024 2:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.66548,Provisional
10/2/2024 2:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.67142,Provisional
10/2/2024 2:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,4.724762,Provisional
10/2/2024 2:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.62414,Provisional
10/2/2024 2:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.59906,Provisional
10/2/2024 2:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.61594,Provisional
10/2/2024 3:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,4.631012,Provisional
10/2/2024 3:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.57015,Provisional
10/2/2024 3:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.544,Provisional
10/2/2024 3:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.56781,Provisional
10/2/2024 3:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,4.494232,Provisional
10/2/2024 3:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.50903,Provisional
10/2/2024 3:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.47788,Provisional
10/2/2024 3:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.51227,Provisional
10/2/2024 3:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,4.40036,Provisional
10/2/2024 3:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.44645,Provisional
10/2/2024 3:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.43306,Provisional
10/2/2024 3:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.44565,Provisional
10/2/2024 3:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,4.204529,Provisional
10/2/2024 3:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.38081,Provisional
10/2/2024 3:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.35592,Provisional
10/2/2024 3:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.36414,Provisional
10/2/2024 4:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,4.032165,Provisional
10/2/2024 4:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.31183,Provisional
10/2/2024 4:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.28199,Provisional
10/2/2024 4:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.27884,Provisional
10/2/2024 4:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,3.800629,Provisional
10/2/2024 4:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.24168,Provisional
10/2/2024 4:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.19409,Provisional
10/2/2024 4:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.18982,Provisional
10/2/2024 4:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,3.667114,Provisional
10/2/2024 4:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.16703,Provisional
10/2/2024 4:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.10394,Provisional
10/2/2024 4:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.08969,Provisional
10/2/2024 4:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,3.517731,Provisional
10/2/2024 4:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.08864,Provisional
10/2/2024 4:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.01889,Provisional
10/2/2024 4:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,10.99686,Provisional
10/2/2024 5:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,3.234375,Provisional
10/2/2024 5:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.00533,Provisional
10/2/2024 5:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,11.92939,Provisional
10/2/2024 5:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,10.90399,Provisional
10/2/2024 5:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,3.183166,Provisional
10/2/2024 5:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,11.91751,Provisional
10/2/2024 5:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,11.84243,Provisional
10/2/2024 5:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,10.81106,Provisional
10/2/2024 5:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,3.100403,Provisional
10/2/2024 5:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,11.82852,Provisional
10/2/2024 5:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,11.7451,Provisional
10/2/2024 5:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,10.72186,Provisional
10/2/2024 5:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,2.982117,Provisional
10/2/2024 5:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,11.74286,Provisional
10/2/2024 5:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,11.66431,Provisional
10/2/2024 5:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,10.64371,Provisional
10/2/2024 6:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,2.8638,Provisional
10/2/2024 6:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,11.65793,Provisional
10/2/2024 6:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,11.58644,Provisional
10/2/2024 6:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,10.55435,Provisional
10/2/2024 6:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,2.697937,Provisional
10/2/2024 6:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,11.57705,Provisional
10/2/2024 6:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,11.51261,Provisional
10/2/2024 6:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,10.48364,Provisional
10/2/2024 6:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,2.678162,Provisional
10/2/2024 6:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,11.49727,Provisional
10/2/2024 6:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,11.43762,Provisional
10/2/2024 6:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,10.41656,Provisional
10/2/2024 6:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,2.765076,Provisional
10/2/2024 6:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,11.42157,Provisional
10/2/2024 6:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,11.3652,Provisional
10/2/2024 6:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,10.3457,Provisional
10/2/2024 7:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,3.025574,Provisional
10/2/2024 7:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,11.34886,Provisional
10/2/2024 7:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,11.29904,Provisional
10/2/2024 7:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,10.28986,Provisional
10/2/2024 7:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,3.439087,Provisional
10/2/2024 7:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,11.28061,Provisional
10/2/2024 7:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,11.25245,Provisional
10/2/2024 7:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,10.23016,Provisional
10/2/2024 7:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,3.98114,Provisional
10/2/2024 7:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,11.21948,Provisional
10/2/2024 7:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,11.20918,Provisional
10/2/2024 7:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,10.17419,Provisional
10/2/2024 7:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,4.701355,Provisional
10/2/2024 7:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,11.17031,Provisional
10/2/2024 7:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,11.17034,Provisional
10/2/2024 7:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,10.12939,Provisional
10/2/2024 8:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,5.702484,Provisional
10/2/2024 8:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,11.13391,Provisional
10/2/2024 8:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,11.15442,Provisional
10/2/2024 8:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,10.09579,Provisional
10/2/2024 8:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,6.624695,Provisional
10/2/2024 8:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,11.111,Provisional
10/2/2024 8:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,11.14742,Provisional
10/2/2024 8:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,10.08835,Provisional
10/2/2024 8:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,7.795685,Provisional
10/2/2024 8:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,11.10314,Provisional
10/2/2024 8:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,11.15037,Provisional
10/2/2024 8:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,10.10327,Provisional
10/2/2024 8:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,8.955261,Provisional
10/2/2024 8:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,11.10913,Provisional
