Date,Time,LEVEL,TEMPERATURE
2/9/2021,5:45:00,0.1161,7.272
2/9/2021,6:00:00,0.1146,7.273
2/9/2021,6:15:00,0.1158,7.295
2/9/2021,6:30:00,0.1144,7.297
2/9/2021,6:45:00,0.1152,7.312
2/9/2021,7:00:00,0.1146,7.309
2/9/2021,7:15:00,0.1163,7.32
2/9/2021,7:30:00,0.1116,7.326
2/9/2021,7:45:00,0.113,7.331
2/9/2021,8:00:00,0.1115,7.324
2/9/2021,8:15:00,0.1137,7.334
2/9/2021,8:30:00,0.113,7.332
2/9/2021,8:45:00,0.1152,7.349
2/9/2021,9:00:00,0.1129,7.368
2/9/2021,9:15:00,0.1131,7.386
2/9/2021,9:30:00,0.1153,7.409
2/9/2021,9:45:00,0.1168,7.441
2/9/2021,10:00:00,0.1182,7.48
2/9/2021,10:15:00,0.1203,7.548
2/9/2021,10:30:00,0.1195,7.634
2/9/2021,10:45:00,0.1204,7.693
2/9/2021,11:00:00,0.1213,7.753
2/9/2021,11:15:00,0.1235,7.845
2/9/2021,11:30:00,0.1229,7.938
2/9/2021,11:45:00,0.1219,8.018
2/9/2021,12:00:00,0.1288,8.084
2/9/2021,12:15:00,0.1282,8.171
2/9/2021,12:30:00,0.1353,8.27
2/9/2021,12:45:00,0.1334,8.358
2/9/2021,13:00:00,0.1361,8.456
2/9/2021,13:15:00,0.1341,8.539
2/9/2021,13:30:00,0.1366,8.592
2/9/2021,13:45:00,0.1349,8.668
2/9/2021,14:00:00,0.1348,8.751
2/9/2021,14:15:00,0.1338,8.851
2/9/2021,14:30:00,0.1333,8.908
2/9/2021,14:45:00,0.1322,8.92
2/9/2021,15:00:00,0.1334,8.91
2/9/2021,15:15:00,0.1337,8.898
2/9/2021,15:30:00,0.1305,8.873
2/9/2021,15:45:00,0.1303,8.851
2/9/2021,16:00:00,0.1289,8.83
2/9/2021,16:15:00,0.129,8.797
2/9/2021,16:30:00,0.1295,8.75
2/9/2021,16:45:00,0.131,8.714
2/9/2021,17:00:00,0.1277,8.67
2/9/2021,17:15:00,0.1288,8.641
2/9/2021,17:30:00,0.1248,8.607
2/9/2021,17:45:00,0.1279,8.569
2/9/2021,18:00:00,0.1219,8.526
2/9/2021,18:15:00,0.1245,8.488
2/9/2021,18:30:00,0.1219,8.452
2/9/2021,18:45:00,0.124,8.411
2/9/2021,19:00:00,0.1217,8.372
2/9/2021,19:15:00,0.1234,8.338
2/9/2021,19:30:00,0.1206,8.302
2/9/2021,19:45:00,0.1211,8.276
2/9/2021,20:00:00,0.1194,8.256
2/9/2021,20:15:00,0.1195,8.24
2/9/2021,20:30:00,0.12,8.216
2/9/2021,20:45:00,0.1203,8.204
2/9/2021,21:00:00,0.1182,8.192
2/9/2021,21:15:00,0.12,8.183
2/9/2021,21:30:00,0.1155,8.164
2/9/2021,21:45:00,0.1155,8.152
2/9/2021,22:00:00,0.1176,8.138
2/9/2021,22:15:00,0.1181,8.134
2/9/2021,22:30:00,0.1172,8.125
2/9/2021,22:45:00,0.1178,8.12
2/9/2021,23:00:00,0.1159,8.113
2/9/2021,23:15:00,0.1163,8.097
2/9/2021,23:30:00,0.1139,8.078
2/9/2021,23:45:00,0.1142,8.072
2/10/2021,0:00:00,0.116,8.059
2/10/2021,0:15:00,0.1163,8.035
2/10/2021,0:30:00,0.1165,8.023
2/10/2021,0:45:00,0.1158,8.008
2/10/2021,1:00:00,0.1161,7.988
2/10/2021,1:15:00,0.1173,7.965
2/10/2021,1:30:00,0.1135,7.957
2/10/2021,1:45:00,0.1139,7.94
2/10/2021,2:00:00,0.1104,7.939
2/10/2021,2:15:00,0.1106,7.918
2/10/2021,2:30:00,0.1113,7.905
2/10/2021,2:45:00,0.114,7.884
2/10/2021,3:00:00,0.1075,7.861
2/10/2021,3:15:00,0.106,7.823
2/10/2021,3:30:00,0.1074,7.781
2/10/2021,3:45:00,0.1085,7.73
2/10/2021,4:00:00,0.1091,7.687
2/10/2021,4:15:00,0.1093,7.656
2/10/2021,4:30:00,0.1089,7.622
2/10/2021,4:45:00,0.1076,7.597
2/10/2021,5:00:00,0.1121,7.56
2/10/2021,5:15:00,0.1136,7.54
2/10/2021,5:30:00,0.1108,7.527
2/10/2021,5:45:00,0.112,7.511
2/10/2021,6:00:00,0.106,7.488
2/10/2021,6:15:00,0.1056,7.474
2/10/2021,6:30:00,0.1062,7.465
2/10/2021,6:45:00,0.1084,7.439
2/10/2021,7:00:00,0.1037,7.409
2/10/2021,7:15:00,0.1065,7.388
2/10/2021,7:30:00,0.1004,7.36
2/10/2021,7:45:00,0.1011,7.334
2/10/2021,8:00:00,0.1034,7.302
2/10/2021,8:15:00,0.1057,7.278
2/10/2021,8:30:00,0.105,7.259
2/10/2021,8:45:00,0.1067,7.243
2/10/2021,9:00:00,0.1039,7.224
2/10/2021,9:15:00,0.1049,7.239
2/10/2021,9:30:00,0.1105,7.259
2/10/2021,9:45:00,0.1108,7.282
2/10/2021,10:00:00,0.117,7.316
2/10/2021,10:15:00,0.1175,7.375
2/10/2021,10:30:00,0.118,7.455
2/10/2021,10:45:00,0.1166,7.542
2/10/2021,11:00:00,0.1204,7.629
2/10/2021,11:15:00,0.1226,7.751
2/10/2021,11:30:00,0.1239,7.886
2/10/2021,11:45:00,0.1212,7.994
2/10/2021,12:00:00,0.1312,8.126
2/10/2021,12:15:00,0.1289,8.266
2/10/2021,12:30:00,0.1376,8.401
2/10/2021,12:45:00,0.1348,8.517
2/10/2021,13:00:00,0.135,8.644
2/10/2021,13:15:00,0.1308,8.766
2/10/2021,13:30:00,0.1366,8.876
2/10/2021,13:45:00,0.1347,8.986
2/10/2021,14:00:00,0.1375,9.084
2/10/2021,14:15:00,0.1357,9.181
2/10/2021,14:30:00,0.1356,9.281
2/10/2021,14:45:00,0.1337,9.327
2/10/2021,15:00:00,0.1362,9.363
2/10/2021,15:15:00,0.1335,9.386
2/10/2021,15:30:00,0.1382,9.392
2/10/2021,15:45:00,0.1363,9.394
2/10/2021,16:00:00,0.1382,9.374
2/10/2021,16:15:00,0.1365,9.342
2/10/2021,16:30:00,0.1327,9.291
2/10/2021,16:45:00,0.1345,9.238
2/10/2021,17:00:00,0.1274,9.183
2/10/2021,17:15:00,0.1285,9.122
2/10/2021,17:30:00,0.1247,9.05
2/10/2021,17:45:00,0.1271,8.969
2/10/2021,18:00:00,0.1253,8.891
2/10/2021,18:15:00,0.1281,8.807
2/10/2021,18:30:00,0.1225,8.726
2/10/2021,18:45:00,0.1245,8.636
2/10/2021,19:00:00,0.1201,8.552
2/10/2021,19:15:00,0.1209,8.469
2/10/2021,19:30:00,0.1218,8.396
2/10/2021,19:45:00,0.1222,8.321
2/10/2021,20:00:00,0.1218,8.259
2/10/2021,20:15:00,0.1197,8.196
2/10/2021,20:30:00,0.1238,8.143
2/10/2021,20:45:00,0.1234,8.099
2/10/2021,21:00:00,0.1227,8.063
2/10/2021,21:15:00,0.1219,8.027
2/10/2021,21:30:00,0.1183,7.996
2/10/2021,21:45:00,0.1184,7.965
2/10/2021,22:00:00,0.1145,7.941
2/10/2021,22:15:00,0.1166,7.919
2/10/2021,22:30:00,0.1118,7.896
2/10/2021,22:45:00,0.1129,7.872
2/10/2021,23:00:00,0.113,7.841
2/10/2021,23:15:00,0.1124,7.819
2/10/2021,23:30:00,0.1158,7.797
2/10/2021,23:45:00,0.1171,7.77
2/11/2021,0:00:00,0.1119,7.747
2/11/2021,0:15:00,0.1101,7.724
2/11/2021,0:30:00,0.1078,7.703
2/11/2021,0:45:00,0.1076,7.667
2/11/2021,1:00:00,0.1118,7.653
2/11/2021,1:15:00,0.1133,7.628
2/11/2021,1:30:00,0.1111,7.607
2/11/2021,1:45:00,0.1111,7.59
2/11/2021,2:00:00,0.1089,7.574
2/11/2021,2:15:00,0.1085,7.549
2/11/2021,2:30:00,0.1112,7.526
2/11/2021,2:45:00,0.1106,7.545
2/11/2021,3:00:00,0.1146,7.553
2/11/2021,3:15:00,0.1133,7.546
2/11/2021,3:30:00,0.1149,7.549
2/11/2021,3:45:00,0.1127,7.549
2/11/2021,4:00:00,0.1177,7.551
2/11/2021,4:15:00,0.1168,7.548
2/11/2021,4:30:00,0.1152,7.543
2/11/2021,4:45:00,0.1112,7.54
2/11/2021,5:00:00,0.1181,7.533
2/11/2021,5:15:00,0.1164,7.519
2/11/2021,5:30:00,0.1214,7.509
2/11/2021,5:45:00,0.1185,7.508
2/11/2021,6:00:00,0.1179,7.502
2/11/2021,6:15:00,0.1136,7.493
2/11/2021,6:30:00,0.1199,7.473
2/11/2021,6:45:00,0.1183,7.469
2/11/2021,7:00:00,0.1213,7.461
2/11/2021,7:15:00,0.1179,7.452
2/11/2021,7:30:00,0.1176,7.441
2/11/2021,7:45:00,0.1155,7.435
2/11/2021,8:00:00,0.1171,7.439
2/11/2021,8:15:00,0.1155,7.437
2/11/2021,8:30:00,0.1203,7.441
2/11/2021,8:45:00,0.117,7.451
2/11/2021,9:00:00,0.1256,7.457
2/11/2021,9:15:00,0.1245,7.475
2/11/2021,9:30:00,0.1255,7.505
2/11/2021,9:45:00,0.1212,7.541
2/11/2021,10:00:00,0.1264,7.59
2/11/2021,10:15:00,0.1268,7.679
2/11/2021,10:30:00,0.1302,7.754
2/11/2021,10:45:00,0.1257,7.804
2/11/2021,11:00:00,0.1298,7.868
2/11/2021,11:15:00,0.1277,7.932
2/11/2021,11:30:00,0.132,7.999
2/11/2021,11:45:00,0.1295,8.043
2/11/2021,12:00:00,0.1352,8.1
2/11/2021,12:15:00,0.128,8.165
2/11/2021,12:30:00,0.14,8.204
2/11/2021,12:45:00,0.1354,8.228
2/11/2021,13:00:00,0.1411,8.252
2/11/2021,13:15:00,0.1322,8.253
2/11/2021,13:30:00,0.1437,8.257
2/11/2021,13:45:00,0.1386,8.272
2/11/2021,14:00:00,0.1401,8.272
2/11/2021,14:15:00,0.1353,8.265
2/11/2021,14:30:00,0.1327,8.262
2/11/2021,14:45:00,0.1314,8.266
2/11/2021,15:00:00,0.1304,8.253
2/11/2021,15:15:00,0.1298,8.237
2/11/2021,15:30:00,0.1297,8.232
2/11/2021,15:45:00,0.1286,8.224
2/11/2021,16:00:00,0.1329,8.212
2/11/2021,16:15:00,0.1337,8.206
2/11/2021,16:30:00,0.1321,8.205
2/11/2021,16:45:00,0.129,8.216
2/11/2021,17:00:00,0.1331,8.207
2/11/2021,17:15:00,0.1303,8.205
2/11/2021,17:30:00,0.1352,8.19
2/11/2021,17:45:00,0.1332,8.185
2/11/2021,18:00:00,0.1314,8.17
2/11/2021,18:15:00,0.1305,8.148
2/11/2021,18:30:00,0.1281,8.129
2/11/2021,18:45:00,0.1277,8.109
2/11/2021,19:00:00,0.1282,8.093
2/11/2021,19:15:00,0.1295,8.079
2/11/2021,19:30:00,0.1254,8.061
2/11/2021,19:45:00,0.1256,8.038
2/11/2021,20:00:00,0.1263,8.003
2/11/2021,20:15:00,0.1287,7.962
2/11/2021,20:30:00,0.121,7.927
2/11/2021,20:45:00,0.1204,7.896
2/11/2021,21:00:00,0.1171,7.883
2/11/2021,21:15:00,0.121,7.88
2/11/2021,21:30:00,0.1193,7.884
2/11/2021,21:45:00,0.121,7.886
2/11/2021,22:00:00,0.1184,7.883
2/11/2021,22:15:00,0.1217,7.882
2/11/2021,22:30:00,0.1169,7.888
2/11/2021,22:45:00,0.1187,7.891
2/11/2021,23:00:00,0.1182,7.883
2/11/2021,23:15:00,0.1191,7.88
2/11/2021,23:30:00,0.1193,7.882
2/11/2021,23:45:00,0.1216,7.871
2/12/2021,0:00:00,0.117,7.87
2/12/2021,0:15:00,0.1186,7.878
2/12/2021,0:30:00,0.1164,7.875
2/12/2021,0:45:00,0.1207,7.878
2/12/2021,1:00:00,0.1121,7.882
2/12/2021,1:15:00,0.1117,7.866
2/12/2021,1:30:00,0.1107,7.829
2/12/2021,1:45:00,0.1128,7.79
2/12/2021,2:00:00,0.1096,7.739
2/12/2021,2:15:00,0.1075,7.681
2/12/2021,2:30:00,0.1139,7.632
2/12/2021,2:45:00,0.1163,7.586
2/12/2021,3:00:00,0.1114,7.534
2/12/2021,3:15:00,0.1119,7.5
2/12/2021,3:30:00,0.1023,7.455
2/12/2021,3:45:00,0.1071,7.422
2/12/2021,4:00:00,0.0965,7.373
2/12/2021,4:15:00,0.0995,7.356
2/12/2021,4:30:00,0.0996,7.32
2/12/2021,4:45:00,0.1013,7.292
2/12/2021,5:00:00,0.1049,7.264
2/12/2021,5:15:00,0.1048,7.256
2/12/2021,5:30:00,0.1065,7.247
2/12/2021,5:45:00,0.1098,7.237
2/12/2021,6:00:00,0.1016,7.231
2/12/2021,6:15:00,0.1052,7.22
2/12/2021,6:30:00,0.0941,7.207
2/12/2021,6:45:00,0.0971,7.182
2/12/2021,7:00:00,0.0967,7.157
2/12/2021,7:15:00,0.1021,7.134
2/12/2021,7:30:00,0.0973,7.115
2/12/2021,7:45:00,0.0984,7.087
2/12/2021,8:00:00,0.0973,7.083
2/12/2021,8:15:00,0.0997,7.074
2/12/2021,8:30:00,0.1012,7.056
2/12/2021,8:45:00,0.1039,7.058
2/12/2021,9:00:00,0.1051,7.077
2/12/2021,9:15:00,0.1054,7.094
2/12/2021,9:30:00,0.1098,7.12
2/12/2021,9:45:00,0.1105,7.158
2/12/2021,10:00:00,0.1139,7.204
2/12/2021,10:15:00,0.1136,7.264
2/12/2021,10:30:00,0.1157,7.329
2/12/2021,10:45:00,0.1163,7.432
2/12/2021,11:00:00,0.1197,7.529
2/12/2021,11:15:00,0.1198,7.658
2/12/2021,11:30:00,0.1261,7.782
2/12/2021,11:45:00,0.1281,7.908
2/12/2021,12:00:00,0.1251,8.005
2/12/2021,12:15:00,0.1228,8.152
2/12/2021,12:30:00,0.1267,8.3
2/12/2021,12:45:00,0.1277,8.413
2/12/2021,13:00:00,0.1288,8.5
2/12/2021,13:15:00,0.1269,8.552
2/12/2021,13:30:00,0.1303,8.604
2/12/2021,13:45:00,0.1268,8.625
2/12/2021,14:00:00,0.1348,8.625
2/12/2021,14:15:00,0.1321,8.605
2/12/2021,14:30:00,0.1357,8.569
2/12/2021,14:45:00,0.1302,8.538
2/12/2021,15:00:00,0.1311,8.522
2/12/2021,15:15:00,0.1314,8.515
2/12/2021,15:30:00,0.1275,8.507
2/12/2021,15:45:00,0.1233,8.512
2/12/2021,16:00:00,0.132,8.518
2/12/2021,16:15:00,0.1332,8.508
2/12/2021,16:30:00,0.1332,8.495
2/12/2021,16:45:00,0.1285,8.475
2/12/2021,17:00:00,0.1312,8.46
2/12/2021,17:15:00,0.1285,8.444
2/12/2021,17:30:00,0.1342,8.425
2/12/2021,17:45:00,0.132,8.406
2/12/2021,18:00:00,0.129,8.38
2/12/2021,18:15:00,0.127,8.354
2/12/2021,18:30:00,0.1229,8.324
2/12/2021,18:45:00,0.1235,8.296
2/12/2021,19:00:00,0.1185,8.27
2/12/2021,19:15:00,0.1175,8.243
2/12/2021,19:30:00,0.1208,8.218
2/12/2021,19:45:00,0.1213,8.196
2/12/2021,20:00:00,0.1279,8.174
2/12/2021,20:15:00,0.1258,8.156
2/12/2021,20:30:00,0.1272,8.134
2/12/2021,20:45:00,0.1255,8.114
2/12/2021,21:00:00,0.1241,8.094
2/12/2021,21:15:00,0.126,8.084
2/12/2021,21:30:00,0.1186,8.071
2/12/2021,21:45:00,0.1178,8.051
2/12/2021,22:00:00,0.1189,8.036
2/12/2021,22:15:00,0.1181,8.026
2/12/2021,22:30:00,0.1276,8.022
2/12/2021,22:45:00,0.127,8.008
2/12/2021,23:00:00,0.1293,7.999
2/12/2021,23:15:00,0.1244,7.981
2/12/2021,23:30:00,0.1305,7.965
2/12/2021,23:45:00,0.1252,7.956
2/13/2021,0:00:00,0.1338,7.958
2/13/2021,0:15:00,0.1273,7.963
2/13/2021,0:30:00,0.1316,7.959
2/13/2021,0:45:00,0.1248,7.945
2/13/2021,1:00:00,0.1326,7.926
2/13/2021,1:15:00,0.1279,7.916
2/13/2021,1:30:00,0.1337,7.898
2/13/2021,1:45:00,0.1257,7.879
2/13/2021,2:00:00,0.1366,7.858
2/13/2021,2:15:00,0.1338,7.836
2/13/2021,2:30:00,0.1337,7.827
2/13/2021,2:45:00,0.1287,7.811
2/13/2021,3:00:00,0.1293,7.813
2/13/2021,3:15:00,0.1285,7.815
2/13/2021,3:30:00,0.1236,7.82
2/13/2021,3:45:00,0.1243,7.827
2/13/2021,4:00:00,0.119,7.829
2/13/2021,4:15:00,0.1204,7.835
2/13/2021,4:30:00,0.1212,7.84
2/13/2021,4:45:00,0.124,7.835
2/13/2021,5:00:00,0.1189,7.816
2/13/2021,5:15:00,0.1205,7.787
2/13/2021,5:30:00,0.1131,7.767
2/13/2021,5:45:00,0.1158,7.751
2/13/2021,6:00:00,0.1129,7.733
2/13/2021,6:15:00,0.1161,7.734
2/13/2021,6:30:00,0.1146,7.734
2/13/2021,6:45:00,0.1174,7.724
2/13/2021,7:00:00,0.1133,7.712
2/13/2021,7:15:00,0.117,7.7
2/13/2021,7:30:00,0.1054,7.684
2/13/2021,7:45:00,0.1111,7.678
2/13/2021,8:00:00,0.104,7.677
2/13/2021,8:15:00,0.1084,7.67
2/13/2021,8:30:00,0.1046,7.659
2/13/2021,8:45:00,0.1083,7.645
2/13/2021,9:00:00,0.1051,7.623
2/13/2021,9:15:00,0.1084,7.627
2/13/2021,9:30:00,0.1056,7.633
2/13/2021,9:45:00,0.1083,7.64
2/13/2021,10:00:00,0.1072,7.636
2/13/2021,10:15:00,0.1097,7.631
2/13/2021,10:30:00,0.1099,7.651
2/13/2021,10:45:00,0.1132,7.686
2/13/2021,11:00:00,0.1085,7.783
2/13/2021,11:15:00,0.1124,7.903
2/13/2021,11:30:00,0.1113,8.017
2/13/2021,11:45:00,0.1154,8.147
2/13/2021,12:00:00,0.1171,8.291
2/13/2021,12:15:00,0.1177,8.356
2/13/2021,12:30:00,0.1207,8.423
2/13/2021,12:45:00,0.1215,8.52
2/13/2021,13:00:00,0.1252,8.575
2/13/2021,13:15:00,0.1249,8.677
2/13/2021,13:30:00,0.127,8.794
2/13/2021,13:45:00,0.1254,8.843
2/13/2021,14:00:00,0.1255,8.838
2/13/2021,14:15:00,0.1257,8.859
2/13/2021,14:30:00,0.1232,8.893
2/13/2021,14:45:00,0.1229,8.895
2/13/2021,15:00:00,0.1242,8.895
2/13/2021,15:15:00,0.1255,8.933
2/13/2021,15:30:00,0.1251,8.991
2/13/2021,15:45:00,0.1252,9.046
2/13/2021,16:00:00,0.125,9.073
2/13/2021,16:15:00,0.1275,9.096
2/13/2021,16:30:00,0.1224,9.117
2/13/2021,16:45:00,0.1217,9.111
2/13/2021,17:00:00,0.1196,9.066
2/13/2021,17:15:00,0.1211,8.989
2/13/2021,17:30:00,0.1208,8.889
2/13/2021,17:45:00,0.1226,8.777
2/13/2021,18:00:00,0.115,8.666
2/13/2021,18:15:00,0.1132,8.545
2/13/2021,18:30:00,0.1107,8.433
2/13/2021,18:45:00,0.1136,8.326
2/13/2021,19:00:00,0.1013,8.214
2/13/2021,19:15:00,0.103,8.12
2/13/2021,19:30:00,0.1009,8.037
2/13/2021,19:45:00,0.1058,7.967
2/13/2021,20:00:00,0.0986,7.91
2/13/2021,20:15:00,0.1004,7.862
2/13/2021,20:30:00,0.0997,7.82
2/13/2021,20:45:00,0.1035,7.795
2/13/2021,21:00:00,0.1036,7.763
2/13/2021,21:15:00,0.1071,7.738
2/13/2021,21:30:00,0.1018,7.725
2/13/2021,21:45:00,0.104,7.702
2/13/2021,22:00:00,0.0997,7.677
2/13/2021,22:15:00,0.102,7.648
2/13/2021,22:30:00,0.1038,7.621
2/13/2021,22:45:00,0.105,7.589
2/13/2021,23:00:00,0.1033,7.561
2/13/2021,23:15:00,0.1034,7.527
2/13/2021,23:30:00,0.1041,7.498
2/13/2021,23:45:00,0.1059,7.473
2/14/2021,0:00:00,0.1064,7.449
2/14/2021,0:15:00,0.1039,7.428
2/14/2021,0:30:00,0.1061,7.408
2/14/2021,0:45:00,0.1058,7.397
2/14/2021,1:00:00,0.1067,7.378
2/14/2021,1:15:00,0.1087,7.353
2/14/2021,1:30:00,0.1016,7.339
2/14/2021,1:45:00,0.1027,7.318
2/14/2021,2:00:00,0.0971,7.293
2/14/2021,2:15:00,0.0971,7.268
2/14/2021,2:30:00,0.1042,7.249
2/14/2021,2:45:00,0.1052,7.239
2/14/2021,3:00:00,0.113,7.234
2/14/2021,3:15:00,0.1119,7.239
2/14/2021,3:30:00,0.1124,7.249
2/14/2021,3:45:00,0.1083,7.266
2/14/2021,4:00:00,0.1149,7.271
2/14/2021,4:15:00,0.113,7.272
2/14/2021,4:30:00,0.1144,7.274
2/14/2021,4:45:00,0.115,7.273
2/14/2021,5:00:00,0.1075,7.279
2/14/2021,5:15:00,0.1072,7.29
2/14/2021,5:30:00,0.1075,7.291
2/14/2021,5:45:00,0.1093,7.292
2/14/2021,6:00:00,0.1085,7.282
2/14/2021,6:15:00,0.1087,7.286
2/14/2021,6:30:00,0.1093,7.291
2/14/2021,6:45:00,0.11,7.289
2/14/2021,7:00:00,0.1082,7.287
2/14/2021,7:15:00,0.1071,7.279
2/14/2021,7:30:00,0.1079,7.27
2/14/2021,7:45:00,0.1074,7.261
2/14/2021,8:00:00,0.1077,7.25
2/14/2021,8:15:00,0.1093,7.23
2/14/2021,8:30:00,0.1076,7.21
2/14/2021,8:45:00,0.1046,7.178
2/14/2021,9:00:00,0.1103,7.179
2/14/2021,9:15:00,0.1127,7.171
2/14/2021,9:30:00,0.1061,7.178
2/14/2021,9:45:00,0.1026,7.206
2/14/2021,10:00:00,0.1086,7.244
2/14/2021,10:15:00,0.1102,7.288
2/14/2021,10:30:00,0.1168,7.351
2/14/2021,10:45:00,0.1184,7.41
2/14/2021,11:00:00,0.1146,7.438
2/14/2021,11:15:00,0.1128,7.496
2/14/2021,11:30:00,0.1119,7.531
2/14/2021,11:45:00,0.1079,7.595
2/14/2021,12:00:00,0.1235,7.625
2/14/2021,12:15:00,0.1188,7.682
2/14/2021,12:30:00,0.1342,7.695
2/14/2021,12:45:00,0.1279,7.726
2/14/2021,13:00:00,0.1309,7.762
2/14/2021,13:15:00,0.1336,7.806
2/14/2021,13:30:00,0.1165,7.877
2/14/2021,13:45:00,0.1145,7.937
2/14/2021,14:00:00,0.1151,7.988
2/14/2021,14:15:00,0.1213,8.037
2/14/2021,14:30:00,0.12,8.029
2/14/2021,14:45:00,0.1124,8.032
2/14/2021,15:00:00,0.1284,8.029
2/14/2021,15:15:00,0.1339,8.038
2/14/2021,15:30:00,0.1272,8.041
2/14/2021,15:45:00,0.1199,8.042
2/14/2021,16:00:00,0.1209,8.058
2/14/2021,16:15:00,0.1268,8.059
2/14/2021,16:30:00,0.1232,8.071
2/14/2021,16:45:00,0.1216,8.062
2/14/2021,17:00:00,0.1194,8.062
2/14/2021,17:15:00,0.1254,8.061
2/14/2021,17:30:00,0.1165,8.053
2/14/2021,17:45:00,0.1178,8.033
2/14/2021,18:00:00,0.1183,8.016
2/14/2021,18:15:00,0.1243,7.983
2/14/2021,18:30:00,0.1194,7.94
2/14/2021,18:45:00,0.117,7.895
2/14/2021,19:00:00,0.1253,7.855
2/14/2021,19:15:00,0.1279,7.82
2/14/2021,19:30:00,0.1199,7.773
2/14/2021,19:45:00,0.1173,7.746
2/14/2021,20:00:00,0.1137,7.731
2/14/2021,20:15:00,0.1157,7.717
2/14/2021,20:30:00,0.1175,7.713
2/14/2021,20:45:00,0.1144,7.701
2/14/2021,21:00:00,0.1224,7.696
2/14/2021,21:15:00,0.1176,7.693
2/14/2021,21:30:00,0.1252,7.68
2/14/2021,21:45:00,0.1177,7.674
2/14/2021,22:00:00,0.1305,7.663
2/14/2021,22:15:00,0.1304,7.652
2/14/2021,22:30:00,0.1235,7.643
2/14/2021,22:45:00,0.1158,7.624
2/14/2021,23:00:00,0.1202,7.608
2/14/2021,23:15:00,0.1238,7.587
2/14/2021,23:30:00,0.12,7.564
2/14/2021,23:45:00,0.1177,7.532
2/15/2021,0:00:00,0.1153,7.526
2/15/2021,0:15:00,0.1113,7.521
2/15/2021,0:30:00,0.1243,7.526
2/15/2021,0:45:00,0.1216,7.518
2/15/2021,1:00:00,0.128,7.498
2/15/2021,1:15:00,0.1257,7.488
2/15/2021,1:30:00,0.1237,7.462
2/15/2021,1:45:00,0.1178,7.45
2/15/2021,2:00:00,0.1214,7.441
2/15/2021,2:15:00,0.1237,7.449
2/15/2021,2:30:00,0.1129,7.427
2/15/2021,2:45:00,0.1121,7.423
2/15/2021,3:00:00,0.1131,7.434
2/15/2021,3:15:00,0.1135,7.413
2/15/2021,3:30:00,0.1195,7.395
2/15/2021,3:45:00,0.1148,7.404
2/15/2021,4:00:00,0.1225,7.403
2/15/2021,4:15:00,0.1232,7.406
2/15/2021,4:30:00,0.123,7.408
2/15/2021,4:45:00,0.1223,7.405
2/15/2021,5:00:00,0.1193,7.396
2/15/2021,5:15:00,0.1241,7.402
2/15/2021,5:30:00,0.1093,7.413
2/15/2021,5:45:00,0.1109,7.425
2/15/2021,6:00:00,0.107,7.411
2/15/2021,6:15:00,0.1113,7.423
2/15/2021,6:30:00,0.1118,7.431
2/15/2021,6:45:00,0.1152,7.424
2/15/2021,7:00:00,0.1125,7.421
2/15/2021,7:15:00,0.1126,7.425
2/15/2021,7:30:00,0.1133,7.436
2/15/2021,7:45:00,0.1147,7.447
2/15/2021,8:00:00,0.1098,7.441
2/15/2021,8:15:00,0.1091,7.434
2/15/2021,8:30:00,0.1124,7.43
2/15/2021,8:45:00,0.1139,7.444
2/15/2021,9:00:00,0.115,7.442
2/15/2021,9:15:00,0.1153,7.45
2/15/2021,9:30:00,0.1124,7.491
2/15/2021,9:45:00,0.1112,7.535
2/15/2021,10:00:00,0.1168,7.581
2/15/2021,10:15:00,0.1225,7.616
2/15/2021,10:30:00,0.1187,7.684
2/15/2021,10:45:00,0.1187,7.727
2/15/2021,11:00:00,0.1169,7.797
2/15/2021,11:15:00,0.121,7.849
2/15/2021,11:30:00,0.1135,7.912
2/15/2021,11:45:00,0.1169,7.97
2/15/2021,12:00:00,0.1133,8.032
2/15/2021,12:15:00,0.1123,8.095
2/15/2021,12:30:00,0.1243,8.152
2/15/2021,12:45:00,0.1221,8.199
2/15/2021,13:00:00,0.1308,8.236
2/15/2021,13:15:00,0.1244,8.271
2/15/2021,13:30:00,0.1309,8.309
2/15/2021,13:45:00,0.1268,8.342
2/15/2021,14:00:00,0.1281,8.378
2/15/2021,14:15:00,0.1269,8.409
2/15/2021,14:30:00,0.1264,8.446
2/15/2021,14:45:00,0.1284,8.472
2/15/2021,15:00:00,0.1236,8.497
2/15/2021,15:15:00,0.1219,8.509
2/15/2021,15:30:00,0.1211,8.518
2/15/2021,15:45:00,0.1231,8.517
2/15/2021,16:00:00,0.1237,8.512
2/15/2021,16:15:00,0.1232,8.5
2/15/2021,16:30:00,0.1208,8.489
2/15/2021,16:45:00,0.1219,8.475
2/15/2021,17:00:00,0.1189,8.455
2/15/2021,17:15:00,0.1193,8.429
2/15/2021,17:30:00,0.1201,8.404
2/15/2021,17:45:00,0.1215,8.371
2/15/2021,18:00:00,0.1141,8.33
2/15/2021,18:15:00,0.1174,8.284
2/15/2021,18:30:00,0.1058,8.236
2/15/2021,18:45:00,0.1099,8.18
2/15/2021,19:00:00,0.1009,8.108
2/15/2021,19:15:00,0.105,8.034
2/15/2021,19:30:00,0.1017,7.968
2/15/2021,19:45:00,0.1057,7.9
2/15/2021,20:00:00,0.1021,7.85
2/15/2021,20:15:00,0.1024,7.798
2/15/2021,20:30:00,0.1036,7.754
2/15/2021,20:45:00,0.107,7.737
2/15/2021,21:00:00,0.1024,7.722
