Date,Time,EVN_level_m,Baro_level_m,EVN_compensated_m,EVN_temp_C
10/22/2020,10:30:00 PM,9.4871,9.191,0.2961,8.362
10/22/2020,11:00:00 PM,9.485,9.18904,0.29596,8.335
10/22/2020,11:30:00 PM,9.4855,9.19074,0.29476,8.302
10/23/2020,12:00:00 AM,9.4849,9.19056,0.29434,8.3
10/23/2020,12:30:00 AM,9.4847,9.19096,0.29374,8.275
10/23/2020,1:00:00 AM,9.4826,9.18856,0.29404,8.273
10/23/2020,1:30:00 AM,9.4847,9.18973,0.29497,8.281
10/23/2020,2:00:00 AM,9.4849,9.18966,0.29524,8.298
10/23/2020,2:30:00 AM,9.4869,9.19253,0.29437,8.309
10/23/2020,3:00:00 AM,9.4868,9.19283,0.29397,8.297
10/23/2020,3:30:00 AM,9.4869,9.19445,0.29245,8.262
10/23/2020,4:00:00 AM,9.4853,9.19279,0.29251,8.223
10/23/2020,4:30:00 AM,9.4827,9.1918,0.2909,8.185
10/23/2020,5:00:00 AM,9.4823,9.19164,0.29066,8.17
10/23/2020,5:30:00 AM,9.4835,9.19419,0.28931,8.152
10/23/2020,6:00:00 AM,9.4853,9.1966,0.2887,8.125
10/23/2020,6:30:00 AM,9.4857,9.19695,0.28875,8.108
10/23/2020,7:00:00 AM,9.4872,9.19794,0.28926,8.115
10/23/2020,7:30:00 AM,9.4886,9.20082,0.28778,8.109
10/23/2020,8:00:00 AM,9.4903,9.20141,0.28889,8.099
10/23/2020,8:30:00 AM,9.4901,9.20062,0.28948,8.114
10/23/2020,9:00:00 AM,9.4918,9.20039,0.29141,8.167
10/23/2020,9:30:00 AM,9.4914,9.19838,0.29302,8.257
10/23/2020,10:00:00 AM,9.4915,9.19712,0.29438,8.358
10/23/2020,10:30:00 AM,9.4905,9.19369,0.29681,8.455
10/23/2020,11:00:00 AM,9.4914,9.19334,0.29806,8.559
10/23/2020,11:30:00 AM,9.4919,9.19032,0.30158,8.646
10/23/2020,12:00:00 PM,9.4925,9.18861,0.30389,8.728
10/23/2020,12:30:00 PM,9.4926,9.18517,0.30743,8.817
10/23/2020,1:00:00 PM,9.4914,9.18132,0.31008,8.874
10/23/2020,1:30:00 PM,9.4883,9.17621,0.31209,8.919
10/23/2020,2:00:00 PM,9.4874,9.17154,0.31586,8.981
10/23/2020,2:30:00 PM,9.4821,9.16414,0.31796,8.974
10/23/2020,3:00:00 PM,9.4817,9.16523,0.31647,8.979
10/23/2020,3:30:00 PM,9.4794,9.16291,0.31649,8.959
10/23/2020,4:00:00 PM,9.4783,9.16237,0.31593,8.925
10/23/2020,4:30:00 PM,9.4763,9.15877,0.31753,8.887
10/23/2020,5:00:00 PM,9.4742,9.15854,0.31566,8.852
10/23/2020,5:30:00 PM,9.4735,9.15776,0.31574,8.824
10/23/2020,6:00:00 PM,9.4723,9.15597,0.31633,8.776
10/23/2020,6:30:00 PM,9.4713,9.1578,0.3135,8.721
10/23/2020,7:00:00 PM,9.4725,9.16008,0.31242,8.657
10/23/2020,7:30:00 PM,9.4713,9.15958,0.31172,8.607
10/23/2020,8:00:00 PM,9.4705,9.15926,0.31124,8.568
10/23/2020,8:30:00 PM,9.4712,9.16083,0.31037,8.539
10/23/2020,9:00:00 PM,9.4706,9.16087,0.30973,8.52
10/23/2020,9:30:00 PM,9.4718,9.16265,0.30915,8.513
10/23/2020,10:00:00 PM,9.4718,9.16396,0.30784,8.522
10/23/2020,10:30:00 PM,9.4726,9.16619,0.30641,8.503
10/23/2020,11:00:00 PM,9.473,9.16588,0.30712,8.476
10/23/2020,11:30:00 PM,9.4724,9.16742,0.30498,8.459
10/24/2020,12:00:00 AM,9.4705,9.16406,0.30644,8.452
10/24/2020,12:30:00 AM,9.471,9.16392,0.30708,8.444
10/24/2020,1:00:00 AM,9.4702,9.16439,0.30581,8.425
10/24/2020,1:30:00 AM,9.4697,9.16434,0.30536,8.413
10/24/2020,2:00:00 AM,9.4682,9.16232,0.30588,8.402
10/24/2020,2:30:00 AM,9.467,9.16016,0.30684,8.391
10/24/2020,3:00:00 AM,9.4658,9.16009,0.30571,8.386
10/24/2020,3:30:00 AM,9.4654,9.15874,0.30666,8.39
10/24/2020,4:00:00 AM,9.4644,9.15666,0.30774,8.403
10/24/2020,4:30:00 AM,9.4632,9.15638,0.30682,8.394
10/24/2020,5:00:00 AM,9.4629,9.15765,0.30525,8.378
10/24/2020,5:30:00 AM,9.4626,9.15897,0.30363,8.361
10/24/2020,6:00:00 AM,9.4633,9.15995,0.30335,8.352
10/24/2020,6:30:00 AM,9.4628,9.15782,0.30498,8.364
10/24/2020,7:00:00 AM,9.4638,9.15693,0.30687,8.412
10/24/2020,7:30:00 AM,9.4619,9.15481,0.30709,8.456
10/24/2020,8:00:00 AM,9.4612,9.15374,0.30746,8.443
10/24/2020,8:30:00 AM,9.4623,9.15458,0.30772,8.437
10/24/2020,9:00:00 AM,9.4648,9.15565,0.30915,8.473
10/24/2020,9:30:00 AM,9.4645,9.15289,0.31161,8.532
10/24/2020,10:00:00 AM,9.4652,9.15184,0.31336,8.623
10/24/2020,10:30:00 AM,9.4673,9.15193,0.31537,8.715
10/24/2020,11:00:00 AM,9.4672,9.14933,0.31787,8.801
10/24/2020,11:30:00 AM,9.4666,9.14852,0.31808,8.885
10/24/2020,12:00:00 PM,9.4637,9.14335,0.32035,8.991
10/24/2020,12:30:00 PM,9.4598,9.13989,0.31991,9.076
10/24/2020,1:00:00 PM,9.4559,9.13523,0.32067,9.128
10/24/2020,1:30:00 PM,9.4506,9.1321,0.3185,9.178
10/24/2020,2:00:00 PM,9.4473,9.12596,0.32134,9.226
10/24/2020,2:30:00 PM,9.4459,9.12485,0.32105,9.228
10/24/2020,3:00:00 PM,9.4429,9.12298,0.31992,9.201
10/24/2020,3:30:00 PM,9.4398,9.12169,0.31811,9.156
10/24/2020,4:00:00 PM,9.438,9.11994,0.31806,9.098
10/24/2020,4:30:00 PM,9.4372,9.11683,0.32037,9.048
10/24/2020,5:00:00 PM,9.4374,9.11922,0.31818,9.002
10/24/2020,5:30:00 PM,9.4372,9.11765,0.31955,8.966
10/24/2020,6:00:00 PM,9.4366,9.11784,0.31876,8.919
10/24/2020,6:30:00 PM,9.4362,9.11893,0.31727,8.858
10/24/2020,7:00:00 PM,9.4373,9.12028,0.31702,8.812
10/24/2020,7:30:00 PM,9.4381,9.12284,0.31526,8.775
10/24/2020,8:00:00 PM,9.4396,9.12607,0.31353,8.732
10/24/2020,8:30:00 PM,9.4454,9.13287,0.31253,8.684
10/24/2020,9:00:00 PM,9.4471,9.13674,0.31036,8.636
10/24/2020,9:30:00 PM,9.4485,9.13854,0.30996,8.598
10/24/2020,10:00:00 PM,9.4491,9.14285,0.30625,8.563
10/24/2020,10:30:00 PM,9.4507,9.14563,0.30507,8.529
10/24/2020,11:00:00 PM,9.4517,9.14921,0.30249,8.49
10/24/2020,11:30:00 PM,9.4521,9.15071,0.30139,8.46
10/25/2020,12:00:00 AM,9.4538,9.1526,0.3012,8.426
10/25/2020,12:30:00 AM,9.4537,9.15319,0.30051,8.389
10/25/2020,1:00:00 AM,9.4547,9.15575,0.29895,8.362
10/25/2020,1:30:00 AM,9.4553,9.15648,0.29882,8.334
10/25/2020,2:00:00 AM,9.4563,9.15728,0.29902,8.306
10/25/2020,2:30:00 AM,9.4584,9.16027,0.29813,8.278
10/25/2020,3:00:00 AM,9.4595,9.16311,0.29639,8.262
10/25/2020,3:30:00 AM,9.4623,9.16639,0.29591,8.254
10/25/2020,4:00:00 AM,9.463,9.16849,0.29451,8.274
10/25/2020,4:30:00 AM,9.4643,9.16893,0.29537,8.287
10/25/2020,5:00:00 AM,9.4651,9.16972,0.29538,8.286
10/25/2020,5:30:00 AM,9.4671,9.17345,0.29365,8.252
10/25/2020,6:00:00 AM,9.4672,9.17525,0.29195,8.233
10/25/2020,6:30:00 AM,9.4717,9.18037,0.29133,8.227
10/25/2020,7:00:00 AM,9.4798,9.18815,0.29165,8.212
10/25/2020,7:30:00 AM,9.4808,9.18989,0.29091,8.169
10/25/2020,8:00:00 AM,9.4858,9.19435,0.29145,8.154
10/25/2020,8:30:00 AM,9.4892,9.19756,0.29164,8.157
10/25/2020,9:00:00 AM,9.4907,9.19978,0.29092,8.151
10/25/2020,9:30:00 AM,9.4943,9.20316,0.29114,8.13
10/25/2020,10:00:00 AM,9.5009,9.2071,0.2938,8.158
10/25/2020,10:30:00 AM,9.5005,9.20603,0.29447,8.222
10/25/2020,11:00:00 AM,9.5003,9.2055,0.2948,8.335
10/25/2020,11:30:00 AM,9.5021,9.20604,0.29606,8.437
10/25/2020,12:00:00 PM,9.5024,9.20668,0.29572,8.54
10/25/2020,12:30:00 PM,9.5023,9.2073,0.295,8.624
10/25/2020,1:00:00 PM,9.4996,9.19927,0.30033,8.675
10/25/2020,1:30:00 PM,9.4936,9.19838,0.29522,8.7
10/25/2020,2:00:00 PM,9.4927,9.1972,0.2955,8.777
10/25/2020,2:30:00 PM,9.4913,9.19252,0.29878,8.779
10/25/2020,3:00:00 PM,9.4913,9.19093,0.30037,8.754
10/25/2020,3:30:00 PM,9.4926,9.19557,0.29703,8.726
10/25/2020,4:00:00 PM,9.4907,9.19147,0.29923,8.659
10/25/2020,4:30:00 PM,9.4974,9.19617,0.30123,8.597
10/25/2020,5:00:00 PM,9.4975,9.19954,0.29796,8.534
10/25/2020,5:30:00 PM,9.5,9.20129,0.29871,8.491
10/25/2020,6:00:00 PM,9.5,9.20231,0.29769,8.434
10/25/2020,6:30:00 PM,9.5025,9.20773,0.29477,8.395
10/25/2020,7:00:00 PM,9.5032,9.21111,0.29209,8.372
10/25/2020,7:30:00 PM,9.5093,9.21313,0.29617,8.334
10/25/2020,8:00:00 PM,9.5182,9.22359,0.29461,8.314
10/25/2020,8:30:00 PM,9.5165,9.21732,0.29918,8.29
10/25/2020,9:00:00 PM,9.5225,9.2263,0.2962,8.282
10/25/2020,9:30:00 PM,9.5207,9.22512,0.29558,8.267
10/25/2020,10:00:00 PM,9.5373,9.23434,0.30296,8.239
10/25/2020,10:30:00 PM,9.5381,9.23431,0.30379,8.231
10/25/2020,11:00:00 PM,9.5422,9.24009,0.30211,8.207
10/25/2020,11:30:00 PM,9.546,9.24466,0.30134,8.214
10/26/2020,12:00:00 AM,9.5464,9.24395,0.30245,8.201
10/26/2020,12:30:00 AM,9.5487,9.2474,0.3013,8.186
10/26/2020,1:00:00 AM,9.5502,9.24678,0.30342,8.177
10/26/2020,1:30:00 AM,9.5522,9.24951,0.30269,8.169
10/26/2020,2:00:00 AM,9.5551,9.25477,0.30033,8.162
10/26/2020,2:30:00 AM,9.5566,9.25493,0.30167,8.166
10/26/2020,3:00:00 AM,9.5579,9.25615,0.30175,8.159
10/26/2020,3:30:00 AM,9.5602,9.26002,0.30018,8.115
10/26/2020,4:00:00 AM,9.5638,9.26558,0.29822,8.085
10/26/2020,4:30:00 AM,9.566,9.26881,0.29719,8.05
10/26/2020,5:00:00 AM,9.5663,9.26864,0.29766,8
10/26/2020,5:30:00 AM,9.5709,9.2742,0.2967,7.955
10/26/2020,6:00:00 AM,9.5721,9.27581,0.29629,7.926
10/26/2020,6:30:00 AM,9.5728,9.27686,0.29594,7.907
10/26/2020,7:00:00 AM,9.5766,9.28124,0.29536,7.896
10/26/2020,7:30:00 AM,9.5796,9.28301,0.29659,7.899
10/26/2020,8:00:00 AM,9.5797,9.28133,0.29837,7.894
10/26/2020,8:30:00 AM,9.581,9.28244,0.29856,7.902
10/26/2020,9:00:00 AM,9.5837,9.28232,0.30138,7.95
10/26/2020,9:30:00 AM,9.5893,9.28663,0.30267,8.032
10/26/2020,10:00:00 AM,9.5893,9.28348,0.30582,8.136
10/26/2020,10:30:00 AM,9.5897,9.28214,0.30756,8.244
10/26/2020,11:00:00 AM,9.5894,9.28,0.3094,8.344
10/26/2020,11:30:00 AM,9.588,9.27581,0.31219,8.43
10/26/2020,12:00:00 PM,9.5871,9.27355,0.31355,8.515
10/26/2020,12:30:00 PM,9.5844,9.26952,0.31488,8.588
10/26/2020,1:00:00 PM,9.5804,9.264,0.3164,8.653
10/26/2020,1:30:00 PM,9.5785,9.2634,0.3151,8.712
10/26/2020,2:00:00 PM,9.5742,9.25606,0.31814,8.782
10/26/2020,2:30:00 PM,9.5692,9.24975,0.31945,8.786
10/26/2020,3:00:00 PM,9.5644,9.24638,0.31802,8.78
10/26/2020,3:30:00 PM,9.561,9.24493,0.31607,8.771
10/26/2020,4:00:00 PM,9.5601,9.24286,0.31724,8.749
10/26/2020,4:30:00 PM,9.5566,9.23538,0.32122,8.72
10/26/2020,5:00:00 PM,9.5578,9.23889,0.31891,8.692
10/26/2020,5:30:00 PM,9.557,9.23952,0.31748,8.67
10/26/2020,6:00:00 PM,9.5546,9.23924,0.31536,8.623
10/26/2020,6:30:00 PM,9.5542,9.24035,0.31385,8.552
10/26/2020,7:00:00 PM,9.5545,9.24333,0.31117,8.472
10/26/2020,7:30:00 PM,9.5551,9.24553,0.30957,8.408
10/26/2020,8:00:00 PM,9.5554,9.24751,0.30789,8.362
10/26/2020,8:30:00 PM,9.555,9.24695,0.30805,8.322
10/26/2020,9:00:00 PM,9.555,9.24827,0.30673,8.291
10/26/2020,9:30:00 PM,9.5567,9.24903,0.30767,8.276
10/26/2020,10:00:00 PM,9.5571,9.24936,0.30774,8.262
10/26/2020,10:30:00 PM,9.5571,9.24841,0.30869,8.257
10/26/2020,11:00:00 PM,9.558,9.25242,0.30558,8.231
10/26/2020,11:30:00 PM,9.5612,9.259,0.3022,8.2
10/27/2020,12:00:00 AM,9.5626,9.25983,0.30277,8.177
10/27/2020,12:30:00 AM,9.5618,9.2588,0.303,8.159
10/27/2020,1:00:00 AM,9.5621,9.25886,0.30324,8.147
10/27/2020,1:30:00 AM,9.5635,9.26111,0.30239,8.125
10/27/2020,2:00:00 AM,9.5634,9.26095,0.30245,8.119
10/27/2020,2:30:00 AM,9.563,9.2603,0.3027,8.109
10/27/2020,3:00:00 AM,9.5624,9.26026,0.30214,8.111
10/27/2020,3:30:00 AM,9.5627,9.26116,0.30154,8.099
10/27/2020,4:00:00 AM,9.5618,9.25953,0.30227,8.081
10/27/2020,4:30:00 AM,9.5603,9.25849,0.30181,8.058
10/27/2020,5:00:00 AM,9.5591,9.25758,0.30152,8.04
10/27/2020,5:30:00 AM,9.5613,9.26015,0.30115,8.027
10/27/2020,6:00:00 AM,9.5612,9.26037,0.30083,8.02
10/27/2020,6:30:00 AM,9.5606,9.25956,0.30104,8.005
10/27/2020,7:00:00 AM,9.5604,9.25945,0.30095,7.998
10/27/2020,7:30:00 AM,9.5605,9.25944,0.30106,8.001
10/27/2020,8:00:00 AM,9.5614,9.26,0.3014,8.004
10/27/2020,8:30:00 AM,9.563,9.2615,0.3015,8.016
10/27/2020,9:00:00 AM,9.5656,9.26328,0.30232,8.065
10/27/2020,9:30:00 AM,9.5671,9.26168,0.30542,8.151
10/27/2020,10:00:00 AM,9.569,9.2606,0.3084,8.265
10/27/2020,10:30:00 AM,9.5694,9.25651,0.31289,8.385
10/27/2020,11:00:00 AM,9.5688,9.25418,0.31462,8.497
10/27/2020,11:30:00 AM,9.5684,9.25151,0.31689,8.602
10/27/2020,12:00:00 PM,9.567,9.24965,0.31735,8.699
10/27/2020,12:30:00 PM,9.5636,9.24394,0.31966,8.783
10/27/2020,1:00:00 PM,9.5612,9.24013,0.32107,8.859
10/27/2020,1:30:00 PM,9.556,9.2374,0.3186,8.91
10/27/2020,2:00:00 PM,9.5515,9.22981,0.32169,8.982
10/27/2020,2:30:00 PM,9.5487,9.22655,0.32215,8.998
10/27/2020,3:00:00 PM,9.5437,9.22341,0.32029,9
10/27/2020,3:30:00 PM,9.5412,9.22331,0.31789,8.984
10/27/2020,4:00:00 PM,9.5389,9.21716,0.32174,8.951
10/27/2020,4:30:00 PM,9.5363,9.21271,0.32359,8.903
10/27/2020,5:00:00 PM,9.5347,9.21465,0.32005,8.86
10/27/2020,5:30:00 PM,9.5323,9.21438,0.31792,8.819
10/27/2020,6:00:00 PM,9.5322,9.21473,0.31747,8.764
10/27/2020,6:30:00 PM,9.5318,9.21625,0.31555,8.692
10/27/2020,7:00:00 PM,9.5312,9.21787,0.31333,8.64
10/27/2020,7:30:00 PM,9.5312,9.21835,0.31285,8.594
10/27/2020,8:00:00 PM,9.5319,9.22063,0.31127,8.552
10/27/2020,8:30:00 PM,9.5326,9.22113,0.31147,8.51
10/27/2020,9:00:00 PM,9.5317,9.22194,0.30976,8.477
10/27/2020,9:30:00 PM,9.5313,9.22119,0.31011,8.451
10/27/2020,10:00:00 PM,9.5318,9.22251,0.30929,8.422
10/27/2020,10:30:00 PM,9.5327,9.22511,0.30759,8.393
10/27/2020,11:00:00 PM,9.5329,9.22643,0.30647,8.363
10/27/2020,11:30:00 PM,9.5339,9.22716,0.30674,8.349
10/28/2020,12:00:00 AM,9.5339,9.22778,0.30612,8.331
10/28/2020,12:30:00 AM,9.5339,9.22949,0.30441,8.304
10/28/2020,1:00:00 AM,9.5329,9.22843,0.30447,8.283
10/28/2020,1:30:00 AM,9.5319,9.2283,0.3036,8.261
10/28/2020,2:00:00 AM,9.5322,9.22973,0.30247,8.236
10/28/2020,2:30:00 AM,9.5311,9.22766,0.30344,8.221
10/28/2020,3:00:00 AM,9.5304,9.22703,0.30337,8.216
10/28/2020,3:30:00 AM,9.5303,9.22658,0.30372,8.202
10/28/2020,4:00:00 AM,9.531,9.22899,0.30201,8.19
10/28/2020,4:30:00 AM,9.5302,9.22791,0.30229,8.171
10/28/2020,5:00:00 AM,9.5298,9.22786,0.30194,8.153
10/28/2020,5:30:00 AM,9.5319,9.2308,0.3011,8.137
10/28/2020,6:00:00 AM,9.5307,9.2293,0.3014,8.128
10/28/2020,6:30:00 AM,9.5321,9.23141,0.30069,8.106
10/28/2020,7:00:00 AM,9.5327,9.23202,0.30068,8.097
10/28/2020,7:30:00 AM,9.5321,9.23102,0.30108,8.082
10/28/2020,8:00:00 AM,9.5327,9.23212,0.30058,8.082
10/28/2020,8:30:00 AM,9.5339,9.23239,0.30151,8.099
10/28/2020,9:00:00 AM,9.537,9.23336,0.30364,8.163
10/28/2020,9:30:00 AM,9.5385,9.23333,0.30517,8.242
10/28/2020,10:00:00 AM,9.5419,9.23352,0.30838,8.354
10/28/2020,10:30:00 AM,9.5419,9.23044,0.31146,8.469
10/28/2020,11:00:00 AM,9.5417,9.22632,0.31538,8.591
10/28/2020,11:30:00 AM,9.5418,9.22562,0.31618,8.703
10/28/2020,12:00:00 PM,9.5402,9.22265,0.31755,8.808
10/28/2020,12:30:00 PM,9.5378,9.21939,0.31841,8.892
10/28/2020,1:00:00 PM,9.5337,9.21283,0.32087,8.96
10/28/2020,1:30:00 PM,9.5283,9.20872,0.31958,9.013
10/28/2020,2:00:00 PM,9.524,9.20197,0.32203,9.087
10/28/2020,2:30:00 PM,9.5203,9.19755,0.32275,9.099
10/28/2020,3:00:00 PM,9.5171,9.19578,0.32132,9.088
10/28/2020,3:30:00 PM,9.5147,9.19541,0.31929,9.064
10/28/2020,4:00:00 PM,9.513,9.19216,0.32084,9.029
10/28/2020,4:30:00 PM,9.5111,9.18823,0.32287,8.977
10/28/2020,5:00:00 PM,9.5111,9.19115,0.31995,8.925
10/28/2020,5:30:00 PM,9.5095,9.19121,0.31829,8.873
10/28/2020,6:00:00 PM,9.5095,9.19181,0.31769,8.817
10/28/2020,6:30:00 PM,9.5083,9.19247,0.31583,8.741
10/28/2020,7:00:00 PM,9.5098,9.19526,0.31454,8.674
10/28/2020,7:30:00 PM,9.5105,9.19727,0.31323,8.63
10/28/2020,8:00:00 PM,9.5112,9.1967,0.3145,8.591
10/28/2020,8:30:00 PM,9.5114,9.19903,0.31237,8.556
10/28/2020,9:00:00 PM,9.512,9.19986,0.31214,8.535
10/28/2020,9:30:00 PM,9.5137,9.20443,0.30927,8.497
10/28/2020,10:00:00 PM,9.5135,9.20536,0.30814,8.447
10/28/2020,10:30:00 PM,9.5158,9.20763,0.30817,8.419
10/28/2020,11:00:00 PM,9.5183,9.21102,0.30728,8.396
10/28/2020,11:30:00 PM,9.5184,9.21103,0.30737,8.376
10/29/2020,12:00:00 AM,9.5177,9.21125,0.30645,8.382
10/29/2020,12:30:00 AM,9.5186,9.2124,0.3062,8.351
10/29/2020,1:00:00 AM,9.5186,9.21398,0.30462,8.32
10/29/2020,1:30:00 AM,9.5178,9.21328,0.30452,8.284
10/29/2020,2:00:00 AM,9.5178,9.21311,0.30469,8.257
10/29/2020,2:30:00 AM,9.5182,9.21492,0.30328,8.243
10/29/2020,3:00:00 AM,9.5179,9.21644,0.30146,8.224
10/29/2020,3:30:00 AM,9.5187,9.21658,0.30212,8.211
10/29/2020,4:00:00 AM,9.5181,9.21629,0.30181,8.193
10/29/2020,4:30:00 AM,9.5196,9.21665,0.30295,8.181
10/29/2020,5:00:00 AM,9.5198,9.21836,0.30144,8.154
10/29/2020,5:30:00 AM,9.5209,9.22041,0.30049,8.148
10/29/2020,6:00:00 AM,9.5215,9.22158,0.29992,8.126
10/29/2020,6:30:00 AM,9.5231,9.22323,0.29987,8.111
10/29/2020,7:00:00 AM,9.5232,9.22366,0.29954,8.108
10/29/2020,7:30:00 AM,9.5239,9.22273,0.30117,8.092
10/29/2020,8:00:00 AM,9.525,9.22434,0.30066,8.091
10/29/2020,8:30:00 AM,9.526,9.22557,0.30043,8.099
10/29/2020,9:00:00 AM,9.5295,9.22639,0.30311,8.16
10/29/2020,9:30:00 AM,9.531,9.22578,0.30522,8.241
10/29/2020,10:00:00 AM,9.5327,9.22299,0.30971,8.357
10/29/2020,10:30:00 AM,9.533,9.21989,0.31311,8.476
10/29/2020,11:00:00 AM,9.5314,9.2155,0.3159,8.597
10/29/2020,11:30:00 AM,9.53,9.2123,0.3177,8.713
10/29/2020,12:00:00 PM,9.5291,9.20994,0.31916,8.819
10/29/2020,12:30:00 PM,9.5258,9.20565,0.32015,8.9
10/29/2020,1:00:00 PM,9.5209,9.20118,0.31972,8.972
10/29/2020,1:30:00 PM,9.5166,9.19635,0.32025,9.025
10/29/2020,2:00:00 PM,9.5137,9.18958,0.32412,9.105
10/29/2020,2:30:00 PM,9.5078,9.18527,0.32253,9.106
10/29/2020,3:00:00 PM,9.5042,9.1826,0.3216,9.093
10/29/2020,3:30:00 PM,9.5,9.17941,0.32059,9.069
10/29/2020,4:00:00 PM,9.4983,9.17554,0.32276,9.03
10/29/2020,4:30:00 PM,9.4958,9.17241,0.32339,8.974
10/29/2020,5:00:00 PM,9.4948,9.17393,0.32087,8.923
10/29/2020,5:30:00 PM,9.488,9.17338,0.31462,8.873
10/29/2020,6:00:00 PM,9.4922,9.17273,0.31947,8.817
10/29/2020,6:30:00 PM,9.4917,9.17425,0.31745,8.741
10/29/2020,7:00:00 PM,9.4916,9.17612,0.31548,8.687
10/29/2020,7:30:00 PM,9.4926,9.17637,0.31623,8.644
10/29/2020,8:00:00 PM,9.4933,9.1776,0.3157,8.595
10/29/2020,8:30:00 PM,9.4929,9.17817,0.31473,8.55
10/29/2020,9:00:00 PM,9.493,9.17867,0.31433,8.524
10/29/2020,9:30:00 PM,9.4929,9.18051,0.31239,8.476
10/29/2020,10:00:00 PM,9.492,9.1793,0.3127,8.435
10/29/2020,10:30:00 PM,9.4918,9.18077,0.31103,8.41
10/29/2020,11:00:00 PM,9.493,9.18434,0.30866,8.386
10/29/2020,11:30:00 PM,9.4929,9.1848,0.3081,8.355
10/30/2020,12:00:00 AM,9.4922,9.18462,0.30758,8.334
10/30/2020,12:30:00 AM,9.4915,9.18445,0.30705,8.321
10/30/2020,1:00:00 AM,9.4899,9.18533,0.30457,8.308
10/30/2020,1:30:00 AM,9.4901,9.18524,0.30486,8.284
10/30/2020,2:00:00 AM,9.4914,9.18739,0.30401,8.259
10/30/2020,2:30:00 AM,9.4924,9.19011,0.30229,8.249
10/30/2020,3:00:00 AM,9.4913,9.18801,0.30329,8.24
10/30/2020,3:30:00 AM,9.4907,9.18803,0.30267,8.235
10/30/2020,4:00:00 AM,9.4913,9.18898,0.30232,8.225
10/30/2020,4:30:00 AM,9.4899,9.18767,0.30223,8.208
10/30/2020,5:00:00 AM,9.4899,9.18786,0.30204,8.19
10/30/2020,5:30:00 AM,9.4913,9.19041,0.30089,8.176
10/30/2020,6:00:00 AM,9.4906,9.18895,0.30165,8.181
10/30/2020,6:30:00 AM,9.4909,9.19001,0.30089,8.18
10/30/2020,7:00:00 AM,9.494,9.19445,0.29955,8.172
10/30/2020,7:30:00 AM,9.494,9.19413,0.29987,8.16
10/30/2020,8:00:00 AM,9.4949,9.19643,0.29847,8.155
10/30/2020,8:30:00 AM,9.4979,9.1996,0.2983,8.165
10/30/2020,9:00:00 AM,9.5004,9.19952,0.30088,8.208
10/30/2020,9:30:00 AM,9.5046,9.20121,0.30339,8.288
10/30/2020,10:00:00 AM,9.5056,9.19827,0.30733,8.396
10/30/2020,10:30:00 AM,9.5061,9.19574,0.31036,8.527
10/30/2020,11:00:00 AM,9.5066,9.19467,0.31193,8.647
10/30/2020,11:30:00 AM,9.5057,9.19021,0.31549,8.759
10/30/2020,12:00:00 PM,9.504,9.18716,0.31684,8.863
10/30/2020,12:30:00 PM,9.5009,9.18291,0.31799,8.949
10/30/2020,1:00:00 PM,9.4975,9.17817,0.31933,9.012
10/30/2020,1:30:00 PM,9.4941,9.17539,0.31871,9.06
10/30/2020,2:00:00 PM,9.4883,9.171,0.3173,9.119
10/30/2020,2:30:00 PM,9.4891,9.16689,0.32221,9.125
10/30/2020,3:00:00 PM,9.4877,9.16678,0.32092,9.119
10/30/2020,3:30:00 PM,9.4858,9.16671,0.31909,9.085
10/30/2020,4:00:00 PM,9.4823,9.16104,0.32126,9.042
10/30/2020,4:30:00 PM,9.4815,9.16027,0.32123,8.985
10/30/2020,5:00:00 PM,9.4799,9.16227,0.31763,8.932
10/30/2020,5:30:00 PM,9.4816,9.16271,0.31889,8.895
10/30/2020,6:00:00 PM,9.4825,9.16486,0.31764,8.85
10/30/2020,6:30:00 PM,9.4837,9.16585,0.31785,8.794
10/30/2020,7:00:00 PM,9.4853,9.16996,0.31534,8.761
10/30/2020,7:30:00 PM,9.4869,9.173,0.3139,8.74
10/30/2020,8:00:00 PM,9.4889,9.1756,0.3133,8.709
10/30/2020,8:30:00 PM,9.4905,9.17956,0.31094,8.669
10/30/2020,9:00:00 PM,9.4928,9.18384,0.30896,8.616
10/30/2020,9:30:00 PM,9.4958,9.18784,0.30796,8.599
10/30/2020,10:00:00 PM,9.4984,9.18938,0.30902,8.576
10/30/2020,10:30:00 PM,9.4997,9.19186,0.30784,8.546
10/30/2020,11:00:00 PM,9.5039,9.19716,0.30674,8.51
10/30/2020,11:30:00 PM,9.5055,9.19948,0.30602,8.492
10/31/2020,12:00:00 AM,9.5061,9.20115,0.30495,8.471
10/31/2020,12:30:00 AM,9.5067,9.20321,0.30349,8.453
10/31/2020,1:00:00 AM,9.5076,9.20312,0.30448,8.431
10/31/2020,1:30:00 AM,9.5075,9.20246,0.30504,8.421
10/31/2020,2:00:00 AM,9.5093,9.20652,0.30278,8.398
10/31/2020,2:30:00 AM,9.5124,9.2097,0.3027,8.376
10/31/2020,3:00:00 AM,9.5137,9.21006,0.30364,8.371
10/31/2020,3:30:00 AM,9.5133,9.20862,0.30468,8.367
10/31/2020,4:00:00 AM,9.5139,9.20862,0.30528,8.361
10/31/2020,4:30:00 AM,9.5141,9.21072,0.30338,8.353
10/31/2020,5:00:00 AM,9.5146,9.21214,0.30246,8.331
10/31/2020,5:30:00 AM,9.5163,9.21413,0.30217,8.32
10/31/2020,6:00:00 AM,9.5188,9.21752,0.30128,8.3
