"","date","time","ms","level","temperature"
"467","7/5/2025","8:30:00 PM",0,9.4025,9.465
"468","7/5/2025","8:45:00 PM",0,9.4017,9.356
"469","7/5/2025","9:00:00 PM",0,9.4023,9.288
"470","7/5/2025","9:15:00 PM",0,9.4021,9.238
"471","7/5/2025","9:30:00 PM",0,9.4029,9.224
"472","7/5/2025","9:45:00 PM",0,9.4032,9.214
"473","7/5/2025","10:00:00 PM",0,9.403,9.206
"474","7/5/2025","10:15:00 PM",0,9.4026,9.206
"475","7/5/2025","10:30:00 PM",0,9.4014,9.201
"476","7/5/2025","10:45:00 PM",0,9.4019,9.193
"477","7/5/2025","11:00:00 PM",0,9.4016,9.175
"478","7/5/2025","11:15:00 PM",0,9.4016,9.136
"479","7/5/2025","11:30:00 PM",0,9.404,9.11
"480","7/5/2025","11:45:00 PM",0,9.4047,9.074
"481","7/6/2025","12:00:00 AM",0,9.4057,9.03
"482","7/6/2025","12:15:00 AM",0,9.4045,9.007
"483","7/6/2025","12:30:00 AM",0,9.4048,8.991
"484","7/6/2025","12:45:00 AM",0,9.4057,8.954
"485","7/6/2025","1:00:00 AM",0,9.406,8.93
"486","7/6/2025","1:15:00 AM",0,9.4065,8.901
"487","7/6/2025","1:30:00 AM",0,9.4052,8.871
"488","7/6/2025","1:45:00 AM",0,9.4052,8.858
"489","7/6/2025","2:00:00 AM",0,9.4044,8.843
"490","7/6/2025","2:15:00 AM",0,9.403,8.834
"491","7/6/2025","2:30:00 AM",0,9.4032,8.827
"492","7/6/2025","2:45:00 AM",0,9.4033,8.814
"493","7/6/2025","3:00:00 AM",0,9.4035,8.8
"494","7/6/2025","3:15:00 AM",0,9.405,8.787
"495","7/6/2025","3:30:00 AM",0,9.4052,8.775
"496","7/6/2025","3:45:00 AM",0,9.4055,8.77
"497","7/6/2025","4:00:00 AM",0,9.4045,8.768
"498","7/6/2025","4:15:00 AM",0,9.4048,8.759
"499","7/6/2025","4:30:00 AM",0,9.4048,8.752
"500","7/6/2025","4:45:00 AM",0,9.4061,8.749
"501","7/6/2025","5:00:00 AM",0,9.4072,8.747
"502","7/6/2025","5:15:00 AM",0,9.4074,8.741
"503","7/6/2025","5:30:00 AM",0,9.4078,8.725
"504","7/6/2025","5:45:00 AM",0,9.4087,8.716
"505","7/6/2025","6:00:00 AM",0,9.409,8.708
"506","7/6/2025","6:15:00 AM",0,9.4087,8.703
"507","7/6/2025","6:30:00 AM",0,9.4091,8.703
"508","7/6/2025","6:45:00 AM",0,9.4092,8.714
"509","7/6/2025","7:00:00 AM",0,9.4103,8.723
"510","7/6/2025","7:15:00 AM",0,9.4097,8.734
"511","7/6/2025","7:30:00 AM",0,9.4095,8.765
"512","7/6/2025","7:45:00 AM",0,9.4104,8.819
"513","7/6/2025","8:00:00 AM",0,9.4103,8.885
"514","7/6/2025","8:15:00 AM",0,9.4114,8.959
"515","7/6/2025","8:30:00 AM",0,9.4122,9.045
"516","7/6/2025","8:45:00 AM",0,9.4134,9.13
"517","7/6/2025","9:00:00 AM",0,9.4135,9.222
"518","7/6/2025","9:15:00 AM",0,9.4137,9.315
"519","7/6/2025","9:30:00 AM",0,9.4133,9.414
"520","7/6/2025","9:45:00 AM",0,9.4129,9.508
"521","7/6/2025","10:00:00 AM",0,9.4133,9.624
"522","7/6/2025","10:15:00 AM",0,9.4135,9.745
"523","7/6/2025","10:30:00 AM",0,9.4128,9.855
"524","7/6/2025","10:45:00 AM",0,9.4131,9.983
"525","7/6/2025","11:00:00 AM",0,9.4123,10.106
"526","7/6/2025","11:15:00 AM",0,9.411,10.197
"527","7/6/2025","11:30:00 AM",0,9.4119,10.335
"528","7/6/2025","11:45:00 AM",0,9.4093,10.432
"529","7/6/2025","12:00:00 PM",0,9.4081,10.534
"530","7/6/2025","12:15:00 PM",0,9.4047,10.65
"531","7/6/2025","12:30:00 PM",0,9.4039,10.73
"532","7/6/2025","12:45:00 PM",0,9.403,10.829
"533","7/6/2025","1:00:00 PM",0,9.3997,10.897
"534","7/6/2025","1:15:00 PM",0,9.3973,10.905
"535","7/6/2025","1:30:00 PM",0,9.3956,10.973
"536","7/6/2025","1:45:00 PM",0,9.3944,10.965
"537","7/6/2025","2:00:00 PM",0,9.3918,10.992
"538","7/6/2025","2:15:00 PM",0,9.3906,11.037
"539","7/6/2025","2:30:00 PM",0,9.3882,11.043
"540","7/6/2025","2:45:00 PM",0,9.3859,11.03
"541","7/6/2025","3:00:00 PM",0,9.3839,11.053
"542","7/6/2025","3:15:00 PM",0,9.3829,11.062
"543","7/6/2025","3:30:00 PM",0,9.3812,11.056
"544","7/6/2025","3:45:00 PM",0,9.3791,11.026
"545","7/6/2025","4:00:00 PM",0,9.3783,11.047
"546","7/6/2025","4:15:00 PM",0,9.3758,10.98
"547","7/6/2025","4:30:00 PM",0,9.3745,10.904
"548","7/6/2025","4:45:00 PM",0,9.3731,10.788
"549","7/6/2025","5:00:00 PM",0,9.3706,10.675
"550","7/6/2025","5:15:00 PM",0,9.3685,10.583
"551","7/6/2025","5:30:00 PM",0,9.3667,10.497
"552","7/6/2025","5:45:00 PM",0,9.3654,10.405
"553","7/6/2025","6:00:00 PM",0,9.3629,10.293
"554","7/6/2025","6:15:00 PM",0,9.3607,10.184
"555","7/6/2025","6:30:00 PM",0,9.3589,10.092
"556","7/6/2025","6:45:00 PM",0,9.3576,9.985
"557","7/6/2025","7:00:00 PM",0,9.3561,9.891
"558","7/6/2025","7:15:00 PM",0,9.3554,9.797
"559","7/6/2025","7:30:00 PM",0,9.3546,9.686
"560","7/6/2025","7:45:00 PM",0,9.355,9.602
"561","7/6/2025","8:00:00 PM",0,9.3558,9.569
"562","7/6/2025","8:15:00 PM",0,9.3557,9.505
"563","7/6/2025","8:30:00 PM",0,9.3558,9.461
"564","7/6/2025","8:45:00 PM",0,9.3565,9.448
"565","7/6/2025","9:00:00 PM",0,9.3571,9.445
"566","7/6/2025","9:15:00 PM",0,9.3572,9.411
"567","7/6/2025","9:30:00 PM",0,9.3584,9.366
"568","7/6/2025","9:45:00 PM",0,9.3595,9.311
"569","7/6/2025","10:00:00 PM",0,9.3602,9.27
"570","7/6/2025","10:15:00 PM",0,9.3606,9.244
"571","7/6/2025","10:30:00 PM",0,9.3609,9.232
"572","7/6/2025","10:45:00 PM",0,9.3613,9.243
"573","7/6/2025","11:00:00 PM",0,9.3622,9.244
"574","7/6/2025","11:15:00 PM",0,9.3622,9.224
"575","7/6/2025","11:30:00 PM",0,9.3631,9.225
"576","7/6/2025","11:45:00 PM",0,9.364,9.207
"577","7/7/2025","12:00:00 AM",0,9.3646,9.19
"578","7/7/2025","12:15:00 AM",0,9.3642,9.154
"579","7/7/2025","12:30:00 AM",0,9.364,9.109
"580","7/7/2025","12:45:00 AM",0,9.3648,9.098
"581","7/7/2025","1:00:00 AM",0,9.364,9.086
"582","7/7/2025","1:15:00 AM",0,9.3637,9.06
"583","7/7/2025","1:30:00 AM",0,9.3632,9.033
"584","7/7/2025","1:45:00 AM",0,9.3633,9.014
"585","7/7/2025","2:00:00 AM",0,9.3626,8.991
"586","7/7/2025","2:15:00 AM",0,9.3622,8.973
"587","7/7/2025","2:30:00 AM",0,9.3611,8.964
"588","7/7/2025","2:45:00 AM",0,9.3598,8.956
"589","7/7/2025","3:00:00 AM",0,9.3597,8.957
"590","7/7/2025","3:15:00 AM",0,9.3602,8.96
"591","7/7/2025","3:30:00 AM",0,9.3603,8.94
"592","7/7/2025","3:45:00 AM",0,9.3596,8.924
"593","7/7/2025","4:00:00 AM",0,9.3592,8.908
"594","7/7/2025","4:15:00 AM",0,9.3585,8.893
"595","7/7/2025","4:30:00 AM",0,9.3582,8.872
"596","7/7/2025","4:45:00 AM",0,9.3583,8.87
"597","7/7/2025","5:00:00 AM",0,9.3583,8.858
"598","7/7/2025","5:15:00 AM",0,9.3587,8.841
"599","7/7/2025","5:30:00 AM",0,9.3615,8.838
"600","7/7/2025","5:45:00 AM",0,9.362,8.833
"601","7/7/2025","6:00:00 AM",0,9.3623,8.823
"602","7/7/2025","6:15:00 AM",0,9.3622,8.818
"603","7/7/2025","6:30:00 AM",0,9.3632,8.825
"604","7/7/2025","6:45:00 AM",0,9.3639,8.842
"605","7/7/2025","7:00:00 AM",0,9.3651,8.846
"606","7/7/2025","7:15:00 AM",0,9.3655,8.851
"607","7/7/2025","7:30:00 AM",0,9.3665,8.875
"608","7/7/2025","7:45:00 AM",0,9.3676,8.932
"609","7/7/2025","8:00:00 AM",0,9.369,8.989
"610","7/7/2025","8:15:00 AM",0,9.37,9.053
"611","7/7/2025","8:30:00 AM",0,9.37,9.13
"612","7/7/2025","8:45:00 AM",0,9.3709,9.209
"613","7/7/2025","9:00:00 AM",0,9.3722,9.294
"614","7/7/2025","9:15:00 AM",0,9.373,9.382
"615","7/7/2025","9:30:00 AM",0,9.374,9.476
"616","7/7/2025","9:45:00 AM",0,9.3742,9.589
"617","7/7/2025","10:00:00 AM",0,9.3749,9.707
"618","7/7/2025","10:15:00 AM",0,9.3758,9.846
"619","7/7/2025","10:30:00 AM",0,9.3769,9.975
"620","7/7/2025","10:45:00 AM",0,9.3771,10.115
"621","7/7/2025","11:00:00 AM",0,9.3774,10.263
"622","7/7/2025","11:15:00 AM",0,9.3769,10.367
"623","7/7/2025","11:30:00 AM",0,9.3759,10.439
"624","7/7/2025","11:45:00 AM",0,9.3752,10.526
"625","7/7/2025","12:00:00 PM",0,9.374,10.621
"626","7/7/2025","12:15:00 PM",0,9.3728,10.702
"627","7/7/2025","12:30:00 PM",0,9.372,10.779
"628","7/7/2025","12:45:00 PM",0,9.3712,10.859
"629","7/7/2025","1:00:00 PM",0,9.3695,10.9
"630","7/7/2025","1:15:00 PM",0,9.3664,10.997
"631","7/7/2025","1:30:00 PM",0,9.3659,11.062
"632","7/7/2025","1:45:00 PM",0,9.3648,11.095
"633","7/7/2025","2:00:00 PM",0,9.3631,11.136
"634","7/7/2025","2:15:00 PM",0,9.3617,11.17
"635","7/7/2025","2:30:00 PM",0,9.361,11.194
"636","7/7/2025","2:45:00 PM",0,9.3595,11.188
"637","7/7/2025","3:00:00 PM",0,9.3587,11.16
"638","7/7/2025","3:15:00 PM",0,9.3573,11.168
"639","7/7/2025","3:30:00 PM",0,9.3567,11.207
"640","7/7/2025","3:45:00 PM",0,9.3539,11.185
"641","7/7/2025","4:00:00 PM",0,9.3527,11.139
"642","7/7/2025","4:15:00 PM",0,9.3515,11.111
"643","7/7/2025","4:30:00 PM",0,9.3485,11.001
"644","7/7/2025","4:45:00 PM",0,9.3458,10.886
"645","7/7/2025","5:00:00 PM",0,9.3437,10.819
"646","7/7/2025","5:15:00 PM",0,9.3425,10.767
"647","7/7/2025","5:30:00 PM",0,9.3403,10.698
"648","7/7/2025","5:45:00 PM",0,9.339,10.646
"649","7/7/2025","6:00:00 PM",0,9.3453,10.61
"650","7/7/2025","6:15:00 PM",0,9.3578,10.676
"651","7/7/2025","6:30:00 PM",0,9.3567,10.467
"652","7/7/2025","6:45:00 PM",0,9.3496,10.217
"653","7/7/2025","7:00:00 PM",0,9.3465,10.025
"654","7/7/2025","7:15:00 PM",0,9.3457,9.875
"655","7/7/2025","7:30:00 PM",0,9.3449,9.73
"656","7/7/2025","7:45:00 PM",0,9.3454,9.607
"657","7/7/2025","8:00:00 PM",0,9.347,9.49
"658","7/7/2025","8:15:00 PM",0,9.3499,9.445
"659","7/7/2025","8:30:00 PM",0,9.3509,9.407
"660","7/7/2025","8:45:00 PM",0,9.3535,9.355
"661","7/7/2025","9:00:00 PM",0,9.3554,9.319
"662","7/7/2025","9:15:00 PM",0,9.3607,9.29
"663","7/7/2025","9:30:00 PM",0,9.364,9.255
"664","7/7/2025","9:45:00 PM",0,9.367,9.195
"665","7/7/2025","10:00:00 PM",0,9.3692,9.144
"666","7/7/2025","10:15:00 PM",0,9.3719,9.123
"667","7/7/2025","10:30:00 PM",0,9.3717,9.093
"668","7/7/2025","10:45:00 PM",0,9.3725,9.057
"669","7/7/2025","11:00:00 PM",0,9.3733,9.033
"670","7/7/2025","11:15:00 PM",0,9.3737,9.017
"671","7/7/2025","11:30:00 PM",0,9.3743,9.004
"672","7/7/2025","11:45:00 PM",0,9.374,9.001
"673","7/8/2025","12:00:00 AM",0,9.3754,8.993
"674","7/8/2025","12:15:00 AM",0,9.3766,8.986
"675","7/8/2025","12:30:00 AM",0,9.3767,8.975
"676","7/8/2025","12:45:00 AM",0,9.3764,8.957
"677","7/8/2025","1:00:00 AM",0,9.3773,8.944
"678","7/8/2025","1:15:00 AM",0,9.3769,8.932
"679","7/8/2025","1:30:00 AM",0,9.3767,8.937
"680","7/8/2025","1:45:00 AM",0,9.3757,8.923
"681","7/8/2025","2:00:00 AM",0,9.3765,8.92
"682","7/8/2025","2:15:00 AM",0,9.3772,8.91
"683","7/8/2025","2:30:00 AM",0,9.3774,8.905
"684","7/8/2025","2:45:00 AM",0,9.3775,8.895
"685","7/8/2025","3:00:00 AM",0,9.3757,8.9
"686","7/8/2025","3:15:00 AM",0,9.3758,8.907
"687","7/8/2025","3:30:00 AM",0,9.3761,8.9
"688","7/8/2025","3:45:00 AM",0,9.3763,8.885
"689","7/8/2025","4:00:00 AM",0,9.3777,8.867
"690","7/8/2025","4:15:00 AM",0,9.3782,8.856
"691","7/8/2025","4:30:00 AM",0,9.3778,8.839
"692","7/8/2025","4:45:00 AM",0,9.3771,8.83
"693","7/8/2025","5:00:00 AM",0,9.3779,8.831
"694","7/8/2025","5:15:00 AM",0,9.3791,8.83
"695","7/8/2025","5:30:00 AM",0,9.3804,8.818
"696","7/8/2025","5:45:00 AM",0,9.3815,8.807
"697","7/8/2025","6:00:00 AM",0,9.3818,8.794
"698","7/8/2025","6:15:00 AM",0,9.3822,8.789
"699","7/8/2025","6:30:00 AM",0,9.3843,8.787
"700","7/8/2025","6:45:00 AM",0,9.3852,8.793
"701","7/8/2025","7:00:00 AM",0,9.3873,8.798
"702","7/8/2025","7:15:00 AM",0,9.3877,8.809
"703","7/8/2025","7:30:00 AM",0,9.3889,8.832
"704","7/8/2025","7:45:00 AM",0,9.391,8.883
"705","7/8/2025","8:00:00 AM",0,9.3928,8.937
"706","7/8/2025","8:15:00 AM",0,9.3945,9.018
"707","7/8/2025","8:30:00 AM",0,9.3951,9.1
"708","7/8/2025","8:45:00 AM",0,9.396,9.172
"709","7/8/2025","9:00:00 AM",0,9.3969,9.253
"710","7/8/2025","9:15:00 AM",0,9.398,9.342
"711","7/8/2025","9:30:00 AM",0,9.3992,9.43
"712","7/8/2025","9:45:00 AM",0,9.3999,9.524
"713","7/8/2025","10:00:00 AM",0,9.4008,9.633
"714","7/8/2025","10:15:00 AM",0,9.4016,9.751
"715","7/8/2025","10:30:00 AM",0,9.4026,9.907
"716","7/8/2025","10:45:00 AM",0,9.4039,10.07
"717","7/8/2025","11:00:00 AM",0,9.4053,10.22
"718","7/8/2025","11:15:00 AM",0,9.4052,10.348
"719","7/8/2025","11:30:00 AM",0,9.4053,10.477
"720","7/8/2025","11:45:00 AM",0,9.4056,10.605
"721","7/8/2025","12:00:00 PM",0,9.406,10.724
"722","7/8/2025","12:15:00 PM",0,9.4065,10.84
"723","7/8/2025","12:30:00 PM",0,9.4048,11.036
"724","7/8/2025","12:45:00 PM",0,9.4039,11.181
"725","7/8/2025","1:00:00 PM",0,9.4011,11.227
"726","7/8/2025","1:15:00 PM",0,9.4013,11.255
"727","7/8/2025","1:30:00 PM",0,9.4026,11.388
"728","7/8/2025","1:45:00 PM",0,9.4026,11.482
"729","7/8/2025","2:00:00 PM",0,9.4027,11.625
"730","7/8/2025","2:15:00 PM",0,9.4032,11.69
"731","7/8/2025","2:30:00 PM",0,9.4022,11.748
"732","7/8/2025","2:45:00 PM",0,9.4022,11.768
"733","7/8/2025","3:00:00 PM",0,9.4022,11.802
"734","7/8/2025","3:15:00 PM",0,9.4023,11.822
"735","7/8/2025","3:30:00 PM",0,9.4015,11.814
"736","7/8/2025","3:45:00 PM",0,9.401,11.811
"737","7/8/2025","4:00:00 PM",0,9.4,11.774
"738","7/8/2025","4:15:00 PM",0,9.3989,11.695
"739","7/8/2025","4:30:00 PM",0,9.3975,11.597
"740","7/8/2025","4:45:00 PM",0,9.3961,11.503
"741","7/8/2025","5:00:00 PM",0,9.3951,11.384
"742","7/8/2025","5:15:00 PM",0,9.3937,11.289
"743","7/8/2025","5:30:00 PM",0,9.392,11.188
"744","7/8/2025","5:45:00 PM",0,9.39,11.1
"745","7/8/2025","6:00:00 PM",0,9.3899,11.022
"746","7/8/2025","6:15:00 PM",0,9.39,10.915
"747","7/8/2025","6:30:00 PM",0,9.3905,10.8
"748","7/8/2025","6:45:00 PM",0,9.3899,10.684
"749","7/8/2025","7:00:00 PM",0,9.3903,10.564
"750","7/8/2025","7:15:00 PM",0,9.39,10.466
"751","7/8/2025","7:30:00 PM",0,9.39,10.372
"752","7/8/2025","7:45:00 PM",0,9.3903,10.277
"753","7/8/2025","8:00:00 PM",0,9.3902,10.183
"754","7/8/2025","8:15:00 PM",0,9.3899,10.091
"755","7/8/2025","8:30:00 PM",0,9.3893,10.002
"756","7/8/2025","8:45:00 PM",0,9.3882,9.883
"757","7/8/2025","9:00:00 PM",0,9.3875,9.718
"758","7/8/2025","9:15:00 PM",0,9.3904,9.535
"759","7/8/2025","9:30:00 PM",0,9.3926,9.375
"760","7/8/2025","9:45:00 PM",0,9.396,9.26
"761","7/8/2025","10:00:00 PM",0,9.3976,9.183
"762","7/8/2025","10:15:00 PM",0,9.3992,9.145
"763","7/8/2025","10:30:00 PM",0,9.4002,9.117
"764","7/8/2025","10:45:00 PM",0,9.3995,9.09
"765","7/8/2025","11:00:00 PM",0,9.3993,9.077
"766","7/8/2025","11:15:00 PM",0,9.3995,9.086
"767","7/8/2025","11:30:00 PM",0,9.4014,9.097
"768","7/8/2025","11:45:00 PM",0,9.4018,9.068
"769","7/9/2025","12:00:00 AM",0,9.4026,9.064
"770","7/9/2025","12:15:00 AM",0,9.4039,9.077
"771","7/9/2025","12:30:00 AM",0,9.4045,9.064
"772","7/9/2025","12:45:00 AM",0,9.4051,9.027
"773","7/9/2025","1:00:00 AM",0,9.4049,8.994
"774","7/9/2025","1:15:00 AM",0,9.4051,8.982
"775","7/9/2025","1:30:00 AM",0,9.4047,8.963
"776","7/9/2025","1:45:00 AM",0,9.4039,8.943
"777","7/9/2025","2:00:00 AM",0,9.4032,8.924
"778","7/9/2025","2:15:00 AM",0,9.4028,8.905
"779","7/9/2025","2:30:00 AM",0,9.4023,8.895
"780","7/9/2025","2:45:00 AM",0,9.4008,8.88
"781","7/9/2025","3:00:00 AM",0,9.4003,8.871
"782","7/9/2025","3:15:00 AM",0,9.4,8.876
"783","7/9/2025","3:30:00 AM",0,9.4001,8.875
"784","7/9/2025","3:45:00 AM",0,9.4007,8.858
"785","7/9/2025","4:00:00 AM",0,9.4015,8.837
"786","7/9/2025","4:15:00 AM",0,9.4032,8.833
"787","7/9/2025","4:30:00 AM",0,9.4036,8.823
"788","7/9/2025","4:45:00 AM",0,9.4036,8.809
"789","7/9/2025","5:00:00 AM",0,9.4036,8.796
"790","7/9/2025","5:15:00 AM",0,9.4057,8.783
"791","7/9/2025","5:30:00 AM",0,9.4076,8.775
"792","7/9/2025","5:45:00 AM",0,9.409,8.766
"793","7/9/2025","6:00:00 AM",0,9.4102,8.763
"794","7/9/2025","6:15:00 AM",0,9.4114,8.766
"795","7/9/2025","6:30:00 AM",0,9.4122,8.77
"796","7/9/2025","6:45:00 AM",0,9.4119,8.776
"797","7/9/2025","7:00:00 AM",0,9.4128,8.783
"798","7/9/2025","7:15:00 AM",0,9.4127,8.794
"799","7/9/2025","7:30:00 AM",0,9.4129,8.822
"800","7/9/2025","7:45:00 AM",0,9.4146,8.879
"801","7/9/2025","8:00:00 AM",0,9.4164,8.938
"802","7/9/2025","8:15:00 AM",0,9.4184,9.004
"803","7/9/2025","8:30:00 AM",0,9.4202,9.078
"804","7/9/2025","8:45:00 AM",0,9.4209,9.16
"805","7/9/2025","9:00:00 AM",0,9.4224,9.248
"806","7/9/2025","9:15:00 AM",0,9.4237,9.335
"807","7/9/2025","9:30:00 AM",0,9.4248,9.426
"808","7/9/2025","9:45:00 AM",0,9.4256,9.524
"809","7/9/2025","10:00:00 AM",0,9.4257,9.638
"810","7/9/2025","10:15:00 AM",0,9.4267,9.762
"811","7/9/2025","10:30:00 AM",0,9.4278,9.889
"812","7/9/2025","10:45:00 AM",0,9.4294,10.097
"813","7/9/2025","11:00:00 AM",0,9.4303,10.256
"814","7/9/2025","11:15:00 AM",0,9.4309,10.352
"815","7/9/2025","11:30:00 AM",0,9.4314,10.438
"816","7/9/2025","11:45:00 AM",0,9.4326,10.562
"817","7/9/2025","12:00:00 PM",0,9.4334,10.672
"818","7/9/2025","12:15:00 PM",0,9.4334,10.76
"819","7/9/2025","12:30:00 PM",0,9.4326,10.822
"820","7/9/2025","12:45:00 PM",0,9.432,10.866
"821","7/9/2025","1:00:00 PM",0,9.4311,10.935
"822","7/9/2025","1:15:00 PM",0,9.4297,10.994
"823","7/9/2025","1:30:00 PM",0,9.4305,11.053
"824","7/9/2025","1:45:00 PM",0,9.43,11.132
"825","7/9/2025","2:00:00 PM",0,9.4291,11.175
"826","7/9/2025","2:15:00 PM",0,9.4293,11.213
"827","7/9/2025","2:30:00 PM",0,9.4289,11.218
"828","7/9/2025","2:45:00 PM",0,9.4269,11.172
"829","7/9/2025","3:00:00 PM",0,9.4274,11.235
"830","7/9/2025","3:15:00 PM",0,9.4269,11.264
"831","7/9/2025","3:30:00 PM",0,9.4258,11.242
"832","7/9/2025","3:45:00 PM",0,9.4229,11.122
"833","7/9/2025","4:00:00 PM",0,9.4214,11.043
"834","7/9/2025","4:15:00 PM",0,9.4196,10.931
"835","7/9/2025","4:30:00 PM",0,9.4191,10.884
"836","7/9/2025","4:45:00 PM",0,9.4172,10.798
"837","7/9/2025","5:00:00 PM",0,9.4162,10.756
"838","7/9/2025","5:15:00 PM",0,9.4154,10.74
"839","7/9/2025","5:30:00 PM",0,9.4146,10.676
"840","7/9/2025","5:45:00 PM",0,9.413,10.551
"841","7/9/2025","6:00:00 PM",0,9.4124,10.509
"842","7/9/2025","6:15:00 PM",0,9.4111,10.423
"843","7/9/2025","6:30:00 PM",0,9.4102,10.324
"844","7/9/2025","6:45:00 PM",0,9.4107,10.233
"845","7/9/2025","7:00:00 PM",0,9.4102,10.161
"846","7/9/2025","7:15:00 PM",0,9.4105,10.003
"847","7/9/2025","7:30:00 PM",0,9.4104,9.894
"848","7/9/2025","7:45:00 PM",0,9.4105,9.805
"849","7/9/2025","8:00:00 PM",0,9.4107,9.718
"850","7/9/2025","8:15:00 PM",0,9.41,9.656
"851","7/9/2025","8:30:00 PM",0,9.4087,9.556
"852","7/9/2025","8:45:00 PM",0,9.4071,9.465
"853","7/9/2025","9:00:00 PM",0,9.4066,9.396
"854","7/9/2025","9:15:00 PM",0,9.4082,9.338
"855","7/9/2025","9:30:00 PM",0,9.4105,9.293
"856","7/9/2025","9:45:00 PM",0,9.4128,9.27
"857","7/9/2025","10:00:00 PM",0,9.4151,9.26
"858","7/9/2025","10:15:00 PM",0,9.4164,9.232
"859","7/9/2025","10:30:00 PM",0,9.4165,9.19
"860","7/9/2025","10:45:00 PM",0,9.4172,9.171
"861","7/9/2025","11:00:00 PM",0,9.4174,9.164
"862","7/9/2025","11:15:00 PM",0,9.4176,9.143
"863","7/9/2025","11:30:00 PM",0,9.4183,9.108
"864","7/9/2025","11:45:00 PM",0,9.4189,9.096
"865","7/10/2025","12:00:00 AM",0,9.4188,9.078
"866","7/10/2025","12:15:00 AM",0,9.4199,9.062
"867","7/10/2025","12:30:00 AM",0,9.4209,9.056
"868","7/10/2025","12:45:00 AM",0,9.4222,9.03
"869","7/10/2025","1:00:00 AM",0,9.4226,8.995
"870","7/10/2025","1:15:00 AM",0,9.423,8.97
"871","7/10/2025","1:30:00 AM",0,9.4231,8.953
"872","7/10/2025","1:45:00 AM",0,9.4228,8.936
"873","7/10/2025","2:00:00 AM",0,9.4227,8.922
"874","7/10/2025","2:15:00 AM",0,9.423,8.91
"875","7/10/2025","2:30:00 AM",0,9.4226,8.891
"876","7/10/2025","2:45:00 AM",0,9.4218,8.883
"877","7/10/2025","3:00:00 AM",0,9.4209,8.87
"878","7/10/2025","3:15:00 AM",0,9.4208,8.859
"879","7/10/2025","3:30:00 AM",0,9.4203,8.843
"880","7/10/2025","3:45:00 AM",0,9.4204,8.834
"881","7/10/2025","4:00:00 AM",0,9.4198,8.826
"882","7/10/2025","4:15:00 AM",0,9.4198,8.821
"883","7/10/2025","4:30:00 AM",0,9.42,8.814
"884","7/10/2025","4:45:00 AM",0,9.4192,8.802
"885","7/10/2025","5:00:00 AM",0,9.4187,8.802
"886","7/10/2025","5:15:00 AM",0,9.4191,8.799
"887","7/10/2025","5:30:00 AM",0,9.419,8.791
"888","7/10/2025","5:45:00 AM",0,9.4198,8.79
"889","7/10/2025","6:00:00 AM",0,9.421,8.782
"890","7/10/2025","6:15:00 AM",0,9.4212,8.777
"891","7/10/2025","6:30:00 AM",0,9.4221,8.783
"892","7/10/2025","6:45:00 AM",0,9.4227,8.784
"893","7/10/2025","7:00:00 AM",0,9.4232,8.783
"894","7/10/2025","7:15:00 AM",0,9.4243,8.794
"895","7/10/2025","7:30:00 AM",0,9.4243,8.823
"896","7/10/2025","7:45:00 AM",0,9.4254,8.881
"897","7/10/2025","8:00:00 AM",0,9.427,8.94
"898","7/10/2025","8:15:00 AM",0,9.4279,9.013
"899","7/10/2025","8:30:00 AM",0,9.4292,9.121
"900","7/10/2025","8:45:00 AM",0,9.431,9.211
"901","7/10/2025","9:00:00 AM",0,9.4317,9.289
"902","7/10/2025","9:15:00 AM",0,9.4327,9.372
"903","7/10/2025","9:30:00 AM",0,9.4327,9.458
"904","7/10/2025","9:45:00 AM",0,9.4321,9.547
"905","7/10/2025","10:00:00 AM",0,9.4325,9.675
"906","7/10/2025","10:15:00 AM",0,9.4321,9.801
"907","7/10/2025","10:30:00 AM",0,9.4324,9.936
"908","7/10/2025","10:45:00 AM",0,9.433,10.105
"909","7/10/2025","11:00:00 AM",0,9.4333,10.267
"910","7/10/2025","11:15:00 AM",0,9.4328,10.37
"911","7/10/2025","11:30:00 AM",0,9.4321,10.483
"912","7/10/2025","11:45:00 AM",0,9.4304,10.571
"913","7/10/2025","12:00:00 PM",0,9.4287,10.662
"914","7/10/2025","12:15:00 PM",0,9.4282,10.789
"915","7/10/2025","12:30:00 PM",0,9.4274,10.892
"916","7/10/2025","12:45:00 PM",0,9.4242,11.017
"917","7/10/2025","1:00:00 PM",0,9.4221,11.082
"918","7/10/2025","1:15:00 PM",0,9.4205,11.124
"919","7/10/2025","1:30:00 PM",0,9.4189,11.169
"920","7/10/2025","1:45:00 PM",0,9.4172,11.194
"921","7/10/2025","2:00:00 PM",0,9.4168,11.293
"922","7/10/2025","2:15:00 PM",0,9.4153,11.32
"923","7/10/2025","2:30:00 PM",0,9.4127,11.285
"924","7/10/2025","2:45:00 PM",0,9.4118,11.34
"925","7/10/2025","3:00:00 PM",0,9.4101,11.359
"926","7/10/2025","3:15:00 PM",0,9.4084,11.352
"927","7/10/2025","3:30:00 PM",0,9.407,11.387
"928","7/10/2025","3:45:00 PM",0,9.4063,11.403
"929","7/10/2025","4:00:00 PM",0,9.4034,11.278
"930","7/10/2025","4:15:00 PM",0,9.4011,11.155
"931","7/10/2025","4:30:00 PM",0,9.3992,11.1
"932","7/10/2025","4:45:00 PM",0,9.4003,11.209
"933","7/10/2025","5:00:00 PM",0,9.399,11.214
